fact_table_natural_key,accm_txn_complete_time
R50877,2022-05-15 03:10:26
R19626,2022-05-15 06:42:51
R15322,2022-05-15 22:58:11
R32883,2022-05-14 10:03:50
R29632,2022-05-15 11:10:22
R34461,2022-05-14 20:40:40
R80368,2022-05-14 15:02:01
R19546,2022-05-15 17:47:16
R83088,2022-05-14 17:14:27
R49206,2022-05-14 03:32:31
R42157,2022-05-14 23:32:25
R65573,2022-05-15 16:21:50
R88901,2022-05-14 22:52:31
R36566,2022-05-15 10:35:30
R12908,2022-05-14 15:15:57
R34233,2022-05-15 03:18:14
R10999,2022-05-15 10:25:16
R31023,2022-05-15 00:01:06
R20743,2022-05-15 03:05:13
R61632,2022-05-15 09:10:17
R71768,2022-05-14 12:44:41
R49543,2022-05-15 18:35:30
R48517,2022-05-14 11:58:05
R29288,2022-05-15 05:40:23
R41284,2022-05-15 00:49:48
R87297,2022-05-14 19:54:13
R46853,2022-05-14 10:34:20
R40150,2022-05-15 17:35:40
R24455,2022-05-14 11:30:24
R46626,2022-05-14 13:10:42
R75067,2022-05-15 15:05:13
R29160,2022-05-15 21:57:42
R57550,2022-05-14 12:24:13
R29751,2022-05-14 02:22:25
R36083,2022-05-14 20:33:14
R25993,2022-05-15 00:09:56
R86799,2022-05-14 13:16:40
R35069,2022-05-14 08:54:00
R23568,2022-05-14 06:33:16
R41699,2022-05-14 13:10:52
R33224,2022-05-15 08:34:38
R51215,2022-05-15 18:41:19
R44118,2022-05-14 05:21:41
R24518,2022-05-15 21:31:44
R43956,2022-05-15 03:49:07
R14853,2022-05-15 10:46:19
R77502,2022-05-15 03:27:55
R29387,2022-05-14 06:07:40
R32753,2022-05-15 10:10:41
R84580,2022-05-14 04:14:40
R73202,2022-05-15 04:25:32
R33606,2022-05-14 15:39:40
R51646,2022-05-15 02:41:22
R18543,2022-05-14 15:53:54
R80941,2022-05-14 02:55:09
R49924,2022-05-14 11:35:43
R39582,2022-05-14 13:06:52
R73838,2022-05-15 16:33:34
R54929,2022-05-15 08:07:07
R82093,2022-05-15 10:23:07
R89496,2022-05-15 11:40:27
R88787,2022-05-15 16:26:45
R86864,2022-05-15 16:34:57
R66668,2022-05-14 18:57:02
R23803,2022-05-14 10:36:45
R36755,2022-05-15 00:45:08
R57030,2022-05-14 19:29:23
R15613,2022-05-14 08:32:45
R72119,2022-05-14 06:49:09
R57377,2022-05-15 04:25:45
R79364,2022-05-15 14:25:26
R74149,2022-05-15 07:22:03
R33513,2022-05-15 02:56:42
R17203,2022-05-14 20:22:30
R12885,2022-05-15 06:49:58
R23802,2022-05-14 15:48:55
R14622,2022-05-15 21:07:32
R15305,2022-05-14 06:53:13
R57223,2022-05-14 00:24:28
R53081,2022-05-14 05:26:04
R36634,2022-05-14 23:03:37
R78340,2022-05-15 14:24:30
R83136,2022-05-15 23:30:54
R80024,2022-05-14 00:30:44
R73849,2022-05-14 13:37:49
R39223,2022-05-15 06:02:03
R43316,2022-05-15 15:52:06
R78950,2022-05-14 05:41:18
R26224,2022-05-14 11:02:10
R31799,2022-05-15 18:41:40
R70496,2022-05-14 08:47:39
R37642,2022-05-15 12:15:23
R11037,2022-05-15 06:26:17
R42333,2022-05-14 03:36:08
R43635,2022-05-15 03:50:19
R17147,2022-05-15 08:41:49
R37008,2022-05-14 15:40:45
R32458,2022-05-14 20:20:37
R73367,2022-05-14 06:01:49
R54003,2022-05-14 19:30:04
R88418,2022-05-15 03:01:33
R11522,2022-05-15 11:43:46
R60149,2022-05-15 18:38:00
R23092,2022-05-14 23:17:40
R80588,2022-05-15 03:41:42
R57929,2022-05-14 22:48:30
R18870,2022-05-14 09:32:06
R37150,2022-05-15 09:04:27
R36128,2022-05-15 10:34:57
R58407,2022-05-14 02:56:36
R53624,2022-05-15 08:55:42
R69981,2022-05-14 22:45:54
R27738,2022-05-14 05:47:02
R45743,2022-05-15 23:16:12
R70406,2022-05-14 23:43:42
R72442,2022-05-15 20:28:55
R16517,2022-05-15 10:50:25
R60561,2022-05-15 14:22:45
R31161,2022-05-14 11:58:47
R59706,2022-05-14 20:27:06
R47619,2022-05-15 19:47:47
R84474,2022-05-15 03:57:39
R87104,2022-05-15 04:31:55
R74500,2022-05-14 03:39:10
R39204,2022-05-15 18:37:51
R53395,2022-05-14 22:24:33
R65697,2022-05-15 12:48:30
R86748,2022-05-14 03:45:24
R81691,2022-05-15 20:51:13
R67549,2022-05-14 04:59:22
R11161,2022-05-15 19:51:12
R49755,2022-05-14 11:56:21
R27097,2022-05-14 14:47:57
R30950,2022-05-15 06:53:34
R82761,2022-05-14 15:07:41
R71688,2022-05-15 02:48:13
R89576,2022-05-14 18:20:40
R69853,2022-05-15 04:51:19
R41624,2022-05-14 20:54:11
R79527,2022-05-15 02:18:31
R64293,2022-05-14 12:59:53
R74005,2022-05-14 14:25:38
R56378,2022-05-14 18:34:10
R61856,2022-05-15 03:12:24
R75367,2022-05-14 22:56:12
R84130,2022-05-14 16:28:44
R56991,2022-05-14 22:48:22
R29864,2022-05-15 23:37:40
R35198,2022-05-15 04:04:00
R47965,2022-05-14 18:42:53
R39021,2022-05-14 22:51:57
R24681,2022-05-14 10:13:24
R26268,2022-05-15 02:23:22
R66086,2022-05-15 01:16:44
R21115,2022-05-15 09:26:11
R65717,2022-05-15 04:05:07
R74791,2022-05-14 11:57:39
R28031,2022-05-14 12:02:34
R64456,2022-05-15 16:11:20
R11354,2022-05-14 10:22:11
R12538,2022-05-14 08:22:05
R83457,2022-05-15 04:11:37
R19399,2022-05-14 09:54:31
R61738,2022-05-14 06:57:56
R35439,2022-05-14 03:12:19
R38103,2022-05-14 13:47:50
R15408,2022-05-14 14:18:15
R59273,2022-05-14 04:55:15
R27862,2022-05-14 17:29:07
R84515,2022-05-14 06:30:49
R81282,2022-05-14 06:50:13
R87410,2022-05-14 13:37:17
R89604,2022-05-15 12:30:26
R78328,2022-05-15 17:45:47
R77293,2022-05-14 00:29:13
R34755,2022-05-15 20:23:25
R53273,2022-05-15 19:35:49
R26999,2022-05-14 05:14:27
R61203,2022-05-15 14:01:45
R67545,2022-05-14 12:38:33
R80151,2022-05-14 07:50:19
R60040,2022-05-14 09:22:50
R61981,2022-05-15 22:10:27
R33771,2022-05-14 13:23:49
R64323,2022-05-14 23:33:51
R78806,2022-05-14 23:09:18
R45077,2022-05-15 17:32:32
R52140,2022-05-14 21:43:50
R20620,2022-05-15 17:48:39
R47265,2022-05-14 16:17:14
R83809,2022-05-14 04:08:27
R27134,2022-05-14 20:55:58
R52565,2022-05-15 03:50:06
R27976,2022-05-14 12:32:32
R83701,2022-05-14 04:02:50
R10024,2022-05-15 10:29:09
R57983,2022-05-15 11:12:22
R43984,2022-05-15 11:29:34
R11044,2022-05-15 14:31:52
R28665,2022-05-15 05:17:01
R12321,2022-05-14 11:06:50
R25183,2022-05-14 12:22:12
R27094,2022-05-15 08:47:00
R13722,2022-05-14 09:29:41
R69985,2022-05-14 17:33:55
R15802,2022-05-15 04:11:15
R50579,2022-05-15 19:42:39
R30181,2022-05-15 20:46:56
R16436,2022-05-14 21:18:17
R13560,2022-05-15 22:51:59
R73291,2022-05-15 06:59:27
R29975,2022-05-15 07:57:50
R30403,2022-05-15 19:33:28
R39070,2022-05-15 09:51:17
R13405,2022-05-15 22:21:12
R68467,2022-05-15 21:15:47
R47485,2022-05-15 17:31:06
R80778,2022-05-14 16:03:26
R32330,2022-05-14 19:44:12
R44509,2022-05-14 06:22:10
R37084,2022-05-14 08:21:56
R58894,2022-05-14 18:55:12
R26973,2022-05-14 19:49:54
R62581,2022-05-14 22:27:40
R43904,2022-05-15 02:46:13
R81968,2022-05-15 02:37:15
R18167,2022-05-15 03:27:30
R37558,2022-05-14 15:35:53
R26997,2022-05-15 08:32:07
R82341,2022-05-14 23:05:47
R70782,2022-05-14 18:18:05
R61018,2022-05-15 16:36:31
R11868,2022-05-14 15:37:14
R61570,2022-05-14 12:46:05
R34418,2022-05-15 18:18:22
R15558,2022-05-14 02:59:58
R24502,2022-05-14 20:11:04
R64842,2022-05-14 20:44:34
R52840,2022-05-15 05:19:43
R59842,2022-05-14 16:40:35
R69257,2022-05-15 11:13:17
R77751,2022-05-14 05:47:36
R28927,2022-05-14 15:37:06
R41236,2022-05-15 01:06:44
R84424,2022-05-15 11:36:24
R10123,2022-05-14 18:07:05
R30416,2022-05-15 13:33:08
R86624,2022-05-15 16:32:33
R33877,2022-05-15 19:48:28
R78671,2022-05-15 17:00:27
R70493,2022-05-14 13:59:51
R47020,2022-05-15 22:02:01
R23312,2022-05-15 15:13:07
R28088,2022-05-15 19:28:07
R12092,2022-05-15 03:59:23
R40620,2022-05-15 14:43:40
R32657,2022-05-14 10:08:59
R19535,2022-05-14 06:48:59
R65875,2022-05-15 21:02:12
R19572,2022-05-14 05:08:07
R20250,2022-05-14 09:19:56
R59330,2022-05-14 18:54:41
R79387,2022-05-15 03:10:28
R18329,2022-05-15 12:50:46
R39763,2022-05-15 07:22:34
R10021,2022-05-15 15:21:49
R17564,2022-05-14 10:26:20
R36660,2022-05-15 19:03:23
R76486,2022-05-15 12:52:05
R55615,2022-05-15 23:33:53
R21089,2022-05-15 05:34:27
R27447,2022-05-14 12:39:58
R51043,2022-05-15 23:13:36
R63929,2022-05-14 15:31:47
R78623,2022-05-15 12:43:45
R68868,2022-05-14 12:07:56
R12472,2022-05-15 22:55:01
R24492,2022-05-15 21:29:48
R60661,2022-05-14 21:15:34
R80817,2022-05-14 11:30:47
R84107,2022-05-14 12:35:36
R36503,2022-05-15 19:22:11
R69591,2022-05-15 05:53:27
R78086,2022-05-15 04:34:44
R66456,2022-05-14 16:13:27
R33474,2022-05-15 14:21:36
R69711,2022-05-15 23:03:18
R18109,2022-05-14 17:34:07
R25991,2022-05-15 13:13:27
R52335,2022-05-14 14:06:11
R57768,2022-05-14 04:01:35
R20510,2022-05-15 12:35:27
R19277,2022-05-14 09:29:59
R35602,2022-05-14 04:35:48
R69214,2022-05-15 21:10:27
R15435,2022-05-14 18:58:21
R22678,2022-05-15 06:09:49
R64889,2022-05-14 12:06:33
R24783,2022-05-15 03:25:12
R73723,2022-05-15 23:38:29
R11367,2022-05-14 23:15:54
R55323,2022-05-15 23:04:54
R85867,2022-05-14 14:07:24
R52702,2022-05-14 03:08:05
R65194,2022-05-14 16:48:06
R77524,2022-05-15 05:13:05
R12641,2022-05-14 18:45:54
R10097,2022-05-14 17:52:13
R22344,2022-05-14 10:27:15
R89863,2022-05-14 09:43:29
R26693,2022-05-15 21:01:06
R13859,2022-05-14 14:52:47
R83918,2022-05-15 08:00:46
R54049,2022-05-15 18:00:32
R16734,2022-05-14 04:51:57
R41873,2022-05-15 19:43:08
R77250,2022-05-15 21:59:18
R51977,2022-05-15 23:07:41
R31099,2022-05-15 02:26:20
R83036,2022-05-14 10:43:36
R56389,2022-05-14 19:14:24
R48221,2022-05-14 02:23:50
R76863,2022-05-14 21:26:18
R38566,2022-05-14 18:04:39
R51034,2022-05-15 22:39:18
R48722,2022-05-14 05:13:47
R27346,2022-05-15 00:14:16
R44971,2022-05-14 06:47:46
R34128,2022-05-15 08:57:17
R75874,2022-05-14 07:20:28
R53599,2022-05-14 05:50:35
R61187,2022-05-14 17:59:22
R36680,2022-05-14 09:52:26
R86180,2022-05-14 11:19:20
R76079,2022-05-15 06:19:12
R74527,2022-05-14 19:57:13
R65911,2022-05-14 18:00:05
R80084,2022-05-15 01:45:11
R38034,2022-05-15 00:03:13
R29252,2022-05-15 08:16:44
R87018,2022-05-14 01:14:10
R31025,2022-05-14 05:45:48
R19094,2022-05-15 21:00:04
R26661,2022-05-15 13:11:18
R44155,2022-05-15 20:16:30
R66412,2022-05-14 08:08:37
R87138,2022-05-14 01:22:05
R32553,2022-05-15 04:23:15
R44381,2022-05-15 10:54:23
R10645,2022-05-14 12:33:30
R84966,2022-05-14 23:58:22
R33971,2022-05-14 11:47:50
R73792,2022-05-15 21:17:57
R68428,2022-05-14 07:46:02
R66500,2022-05-15 10:58:12
R24641,2022-05-14 03:18:19
R73753,2022-05-15 20:59:23
R45322,2022-05-15 15:45:31
R30707,2022-05-15 17:10:58
R70134,2022-05-14 02:06:10
R83962,2022-05-15 09:49:38
R72564,2022-05-14 04:56:12
R71853,2022-05-15 00:00:44
R64955,2022-05-14 06:50:15
R79510,2022-05-15 07:34:03
R14756,2022-05-14 20:47:04
R46196,2022-05-14 20:03:04
R13671,2022-05-14 01:06:20
R72338,2022-05-15 17:56:07
R85415,2022-05-14 19:22:14
R25568,2022-05-14 00:16:55
R20761,2022-05-14 06:24:11
R73660,2022-05-14 03:22:04
R75051,2022-05-14 16:28:10
R71185,2022-05-14 20:52:18
R37112,2022-05-15 11:40:02
R51519,2022-05-15 08:26:06
R56424,2022-05-14 23:43:38
R75635,2022-05-15 01:37:18
R59596,2022-05-15 21:15:08
R14615,2022-05-15 03:44:12
R86091,2022-05-14 16:29:37
R63845,2022-05-14 01:03:12
R30748,2022-05-14 15:14:39
R14918,2022-05-15 05:22:54
R10552,2022-05-14 11:50:44
R88390,2022-05-14 01:23:31
R52529,2022-05-15 15:30:29
R29824,2022-05-15 08:04:10
R20751,2022-05-14 21:08:19
R76178,2022-05-14 22:57:30
R84444,2022-05-15 16:19:10
R74503,2022-05-14 16:46:00
R67826,2022-05-14 09:07:16
R46480,2022-05-15 02:36:21
R24311,2022-05-14 09:48:44
R47126,2022-05-15 17:16:08
R50076,2022-05-15 17:17:21
R34718,2022-05-14 01:32:31
R43679,2022-05-15 22:27:12
R54853,2022-05-14 16:03:43
R22715,2022-05-14 23:34:46
R45376,2022-05-14 09:55:31
R41707,2022-05-14 08:54:55
R78516,2022-05-14 06:22:31
R45219,2022-05-15 13:26:12
R65882,2022-05-14 13:50:46
R23575,2022-05-15 16:48:56
R70057,2022-05-15 19:51:54
R68124,2022-05-14 03:10:07
R18224,2022-05-14 13:36:33
R43023,2022-05-15 16:37:10
R26178,2022-05-15 02:35:40
R42216,2022-05-15 03:03:09
R59834,2022-05-15 03:12:24
R12601,2022-05-15 16:32:56
R68573,2022-05-14 21:54:24
R83815,2022-05-14 13:40:13
R62433,2022-05-15 21:16:54
R56710,2022-05-14 10:09:10
R42307,2022-05-14 21:29:06
R42687,2022-05-15 04:44:22
R17696,2022-05-15 03:21:31
R67438,2022-05-15 08:36:29
R54914,2022-05-14 16:45:42
R51982,2022-05-15 16:13:30
R39953,2022-05-14 11:08:56
R73457,2022-05-14 23:53:38
R48327,2022-05-14 21:04:30
R35334,2022-05-14 18:09:37
R68505,2022-05-15 20:02:37
R74946,2022-05-14 13:39:37
R31838,2022-05-14 11:37:27
R45770,2022-05-14 10:51:53
R31349,2022-05-15 01:09:52
R51078,2022-05-14 09:10:49
R45281,2022-05-15 12:08:01
R27289,2022-05-14 23:06:14
R36214,2022-05-14 10:45:58
R71721,2022-05-15 22:20:06
R16212,2022-05-15 06:01:42
R11722,2022-05-15 22:49:51
R82018,2022-05-14 08:51:04
R27101,2022-05-15 07:21:37
R31483,2022-05-14 02:18:12
R34235,2022-05-14 03:10:29
R22725,2022-05-15 01:50:36
R53843,2022-05-15 13:28:30
R34870,2022-05-15 18:53:35
R51868,2022-05-15 18:47:01
R42661,2022-05-14 11:40:55
R14050,2022-05-14 04:36:38
R62000,2022-05-14 02:27:34
R88359,2022-05-14 21:26:38
R54134,2022-05-14 12:29:56
R56218,2022-05-15 23:46:44
R76152,2022-05-14 05:08:45
R32371,2022-05-15 23:06:49
R89988,2022-05-14 19:41:50
R12564,2022-05-15 01:12:52
R78842,2022-05-15 22:44:21
R10110,2022-05-14 20:20:54
R45514,2022-05-15 05:03:38
R31741,2022-05-14 04:14:24
R59479,2022-05-15 03:29:28
R55448,2022-05-15 18:52:15
R33486,2022-05-14 12:03:21
R57313,2022-05-14 17:07:43
R74770,2022-05-15 07:25:15
R89228,2022-05-15 16:03:29
R67080,2022-05-14 16:36:31
R16766,2022-05-14 06:49:41
R48599,2022-05-15 14:08:57
R86886,2022-05-15 15:53:48
R33090,2022-05-14 15:57:47
R62016,2022-05-15 18:59:59
R26078,2022-05-15 15:02:23
R16434,2022-05-14 20:06:35
R41102,2022-05-15 06:21:56
R36822,2022-05-15 16:14:48
R13616,2022-05-15 15:14:35
R41863,2022-05-14 18:40:34
R11925,2022-05-14 11:44:52
R58637,2022-05-14 05:14:41
R43124,2022-05-14 05:51:50
R49298,2022-05-15 09:54:55
R67376,2022-05-15 18:10:42
R65695,2022-05-14 01:27:12
R73448,2022-05-14 19:20:28
R49289,2022-05-15 23:30:28
R54666,2022-05-14 20:24:31
R65766,2022-05-15 03:39:18
R44068,2022-05-15 16:49:20
R52785,2022-05-15 02:27:19
R15914,2022-05-15 18:31:30
R78058,2022-05-14 22:01:56
R19267,2022-05-15 09:56:17
R18867,2022-05-15 16:18:10
R59138,2022-05-15 12:13:22
R34529,2022-05-15 18:45:27
R38071,2022-05-14 08:38:11
R29415,2022-05-14 05:14:17
R23681,2022-05-15 03:03:02
R49692,2022-05-15 17:24:32
R12342,2022-05-15 07:43:06
R25202,2022-05-14 22:34:35
R36369,2022-05-14 14:54:37
R65859,2022-05-15 18:51:49
R73999,2022-05-15 02:18:39
R52809,2022-05-14 02:06:08
R86418,2022-05-14 05:34:26
R22506,2022-05-15 06:57:45
R61870,2022-05-15 21:57:06
R23000,2022-05-15 15:20:34
R68420,2022-05-15 07:19:42
R74892,2022-05-14 13:15:56
R58192,2022-05-15 04:51:53
R31811,2022-05-15 02:00:43
R28721,2022-05-15 01:20:48
R59114,2022-05-14 04:37:05
R27701,2022-05-15 08:54:37
R54289,2022-05-14 12:56:22
R48882,2022-05-15 16:34:19
R50663,2022-05-15 02:51:46
R65753,2022-05-14 01:31:51
R76155,2022-05-14 05:02:21
R23544,2022-05-14 05:51:51
R61359,2022-05-14 23:25:34
R33380,2022-05-15 04:03:33
R56297,2022-05-15 09:01:36
R11481,2022-05-14 04:56:27
R53823,2022-05-14 11:38:22
R40445,2022-05-15 09:53:07
R30533,2022-05-15 20:33:05
R19014,2022-05-15 05:00:43
R65020,2022-05-15 21:04:48
R16893,2022-05-14 00:10:42
R16307,2022-05-15 14:16:16
R13211,2022-05-15 23:13:30
R50169,2022-05-15 15:00:26
R64810,2022-05-14 17:27:10
R29687,2022-05-14 16:47:07
R69807,2022-05-15 19:41:48
R46992,2022-05-15 13:36:30
R19727,2022-05-14 02:39:47
R85414,2022-05-14 19:45:54
R42326,2022-05-14 06:55:16
R48284,2022-05-14 05:30:49
R31960,2022-05-14 05:05:48
R52656,2022-05-15 10:09:05
R62331,2022-05-14 03:54:57
R53390,2022-05-15 18:53:31
R86447,2022-05-14 18:20:11
R18718,2022-05-14 02:39:49
R67078,2022-05-15 09:30:01
R58555,2022-05-15 05:53:14
R79545,2022-05-14 03:33:52
R79209,2022-05-15 19:52:13
R42511,2022-05-15 18:04:01
R28201,2022-05-14 17:36:53
R72679,2022-05-14 02:43:32
R77604,2022-05-14 09:22:13
R86336,2022-05-14 04:53:10
R71546,2022-05-15 18:48:46
R79244,2022-05-14 04:15:48
R43773,2022-05-15 21:08:51
R87693,2022-05-14 23:43:12
R61716,2022-05-15 15:02:16
R23234,2022-05-14 05:25:03
R56745,2022-05-14 08:48:15
R60010,2022-05-14 11:23:39
R32987,2022-05-14 00:14:47
R30435,2022-05-15 05:44:10
R25342,2022-05-14 03:50:41
R29819,2022-05-15 17:16:16
R53315,2022-05-15 18:30:22
R42625,2022-05-14 16:27:34
R31935,2022-05-14 22:15:54
R20755,2022-05-14 00:08:04
R79817,2022-05-14 23:38:45
R84261,2022-05-14 15:47:51
R72831,2022-05-14 06:01:18
R37767,2022-05-15 14:57:05
R71998,2022-05-14 23:15:46
R27950,2022-05-14 09:54:28
R89250,2022-05-14 19:38:57
R12107,2022-05-14 08:20:25
R42207,2022-05-14 17:53:29
R77714,2022-05-15 01:48:05
R12518,2022-05-15 17:14:25
R12037,2022-05-15 00:25:53
R21200,2022-05-15 22:17:51
R34155,2022-05-15 17:03:04
R55703,2022-05-14 01:02:45
R45342,2022-05-14 15:14:41
R61633,2022-05-14 17:51:45
R67193,2022-05-14 18:09:27
R65287,2022-05-15 01:10:15
R25375,2022-05-15 18:14:50
R13638,2022-05-15 06:07:24
R27427,2022-05-15 14:33:33
R65112,2022-05-15 14:56:31
R61215,2022-05-15 13:54:37
R77962,2022-05-15 17:07:46
R75450,2022-05-14 19:41:06
R44140,2022-05-15 00:05:24
R53961,2022-05-14 12:46:54
R61411,2022-05-14 07:51:20
R17479,2022-05-15 06:41:38
R35757,2022-05-15 05:59:12
R57309,2022-05-15 22:00:36
R82869,2022-05-14 13:53:04
R23222,2022-05-14 09:45:21
R18437,2022-05-15 09:28:34
R32640,2022-05-14 22:52:24
R40545,2022-05-14 14:24:12
R45529,2022-05-14 12:13:38
R88920,2022-05-14 02:01:50
R49981,2022-05-14 05:23:37
R82346,2022-05-15 14:26:54
R36407,2022-05-14 00:30:46
R86733,2022-05-15 19:09:12
R82872,2022-05-15 00:25:33
R77297,2022-05-15 02:41:16
R78497,2022-05-15 20:00:00
R11749,2022-05-14 09:06:40
R58037,2022-05-15 14:15:00
R42558,2022-05-15 14:34:57
R77874,2022-05-14 09:50:58
R22162,2022-05-14 16:00:50
R27749,2022-05-15 16:37:03
R10562,2022-05-14 15:08:37
R44848,2022-05-14 17:56:21
R17264,2022-05-14 08:54:59
R33203,2022-05-15 10:59:52
R52373,2022-05-14 03:49:56
R42815,2022-05-14 17:02:46
R12450,2022-05-14 19:22:23
R11298,2022-05-14 19:13:11
R72774,2022-05-14 17:23:48
R37661,2022-05-15 19:54:29
R60799,2022-05-14 00:13:49
R56162,2022-05-15 21:30:42
R20936,2022-05-15 14:24:33
R26262,2022-05-14 16:09:48
R66958,2022-05-14 01:12:01
R59438,2022-05-14 03:01:08
R79213,2022-05-15 22:50:57
R27213,2022-05-15 18:53:33
R17999,2022-05-15 17:11:54
R32483,2022-05-15 18:51:01
R23962,2022-05-15 21:15:55
R24476,2022-05-14 09:57:54
R50633,2022-05-14 06:20:56
R13619,2022-05-14 16:28:43
R13186,2022-05-15 01:43:13
R43382,2022-05-15 08:37:10
R11259,2022-05-14 15:44:06
R43002,2022-05-15 02:15:36
R28958,2022-05-14 19:02:19
R11574,2022-05-15 02:14:20
R73547,2022-05-15 00:11:50
R73410,2022-05-14 14:28:25
R11217,2022-05-15 00:46:14
R64830,2022-05-15 04:31:59
R84099,2022-05-15 14:10:12
R18287,2022-05-15 23:35:30
R70725,2022-05-15 10:05:53
R63219,2022-05-14 17:23:13
R16002,2022-05-14 19:30:41
R83191,2022-05-15 08:49:20
R48791,2022-05-14 09:58:44
R21380,2022-05-14 06:06:01
R52336,2022-05-14 03:16:09
R81408,2022-05-15 17:48:51
R12481,2022-05-14 12:03:20
R73801,2022-05-14 03:07:21
R39863,2022-05-14 04:24:17
R15453,2022-05-15 08:40:06
R13620,2022-05-15 23:11:05
R47424,2022-05-15 10:44:06
R27117,2022-05-14 11:24:34
R24916,2022-05-14 05:12:19
R50402,2022-05-15 13:50:17
R37708,2022-05-15 18:18:25
R69950,2022-05-14 17:00:34
R37632,2022-05-15 14:22:30
R75176,2022-05-15 09:18:15
R27917,2022-05-14 01:44:14
R42126,2022-05-15 11:56:58
R57365,2022-05-14 23:25:37
R44200,2022-05-15 02:42:48
R75927,2022-05-14 17:52:46
R86117,2022-05-14 09:12:06
R63904,2022-05-14 20:48:04
R44288,2022-05-14 13:53:37
R83718,2022-05-15 02:28:40
R55532,2022-05-14 09:55:55
R80006,2022-05-15 15:06:48
R87089,2022-05-14 02:05:22
R66529,2022-05-15 12:35:14
R82365,2022-05-15 10:54:02
R58189,2022-05-15 13:48:18
R86645,2022-05-15 20:56:28
R33689,2022-05-14 18:30:05
R89533,2022-05-15 00:40:04
R83656,2022-05-15 19:03:28
R58053,2022-05-14 08:59:55
R88253,2022-05-15 01:52:52
R54183,2022-05-14 03:45:56
R29653,2022-05-14 11:04:17
R79074,2022-05-15 09:32:38
R77210,2022-05-15 08:35:01
R69035,2022-05-14 15:28:00
R77924,2022-05-15 04:37:33
R70255,2022-05-15 06:05:38
R20703,2022-05-15 10:03:04
R48614,2022-05-15 00:51:36
R50203,2022-05-15 00:53:25
R83169,2022-05-15 15:27:19
R39432,2022-05-14 03:45:13
R18950,2022-05-14 23:41:33
R55142,2022-05-14 04:26:36
R21788,2022-05-15 15:14:23
R74724,2022-05-14 04:05:25
R88923,2022-05-15 12:52:09
R70170,2022-05-15 00:50:51
R54531,2022-05-14 00:03:45
R35103,2022-05-15 18:03:56
R71225,2022-05-14 00:29:08
R81841,2022-05-14 05:30:14
R36722,2022-05-14 03:15:20
R16587,2022-05-14 08:17:16
R63779,2022-05-15 07:01:49
R12236,2022-05-15 12:01:14
R42994,2022-05-15 23:57:27
R50776,2022-05-15 10:42:30
R89293,2022-05-15 14:06:12
R19543,2022-05-15 18:45:59
R53102,2022-05-14 00:43:45
R70240,2022-05-15 00:47:46
R51487,2022-05-15 12:37:51
R10455,2022-05-14 23:39:58
R15797,2022-05-15 03:40:05
R48936,2022-05-14 19:13:25
R77067,2022-05-15 20:51:35
R37981,2022-05-15 20:38:28
R32096,2022-05-14 11:04:40
R42288,2022-05-14 15:37:30
R58996,2022-05-14 22:09:05
R14709,2022-05-15 14:15:35
R61222,2022-05-15 18:19:45
R82968,2022-05-14 01:45:55
R45773,2022-05-15 06:29:50
R54419,2022-05-15 06:31:53
R76788,2022-05-14 18:28:27
R47793,2022-05-14 08:41:39
R14141,2022-05-15 10:17:18
R62761,2022-05-15 00:53:10
R37859,2022-05-14 09:42:47
R48807,2022-05-14 02:21:35
R55769,2022-05-15 04:46:59
R11577,2022-05-15 18:43:13
R34029,2022-05-14 18:10:09
R62672,2022-05-14 05:06:34
R71851,2022-05-15 19:32:21
R84708,2022-05-14 08:13:21
R55757,2022-05-15 13:26:16
R20609,2022-05-14 14:30:09
R53693,2022-05-15 01:02:44
R32213,2022-05-15 00:44:55
R83360,2022-05-15 18:45:14
R50147,2022-05-15 16:27:02
R58537,2022-05-15 01:17:47
R30496,2022-05-14 04:04:25
R78050,2022-05-14 08:03:04
R77421,2022-05-15 00:58:33
R48757,2022-05-14 19:36:41
R69896,2022-05-14 03:13:28
R27016,2022-05-15 06:58:42
R59413,2022-05-14 21:38:47
R58344,2022-05-14 15:21:20
R23188,2022-05-14 06:46:19
R59295,2022-05-15 18:04:52
R11443,2022-05-15 17:59:03
R78993,2022-05-15 00:19:25
R43593,2022-05-15 04:35:41
R88257,2022-05-14 21:51:46
R62915,2022-05-15 23:14:20
R26231,2022-05-14 15:52:44
R59317,2022-05-15 00:08:21
R58680,2022-05-14 21:39:30
R65905,2022-05-15 20:06:25
R30421,2022-05-14 12:32:35
R54449,2022-05-14 14:40:27
R32992,2022-05-15 16:19:14
R31732,2022-05-15 00:53:18
R80129,2022-05-15 14:24:40
R85912,2022-05-14 16:36:11
R44148,2022-05-15 15:00:52
R40755,2022-05-14 05:47:06
R32338,2022-05-14 15:56:17
R20261,2022-05-14 12:23:52
R76639,2022-05-14 06:47:55
R61321,2022-05-15 05:36:26
R86142,2022-05-14 08:45:34
R15391,2022-05-14 03:06:34
R59910,2022-05-14 19:24:30
R48392,2022-05-14 06:48:20
R67697,2022-05-15 11:27:41
R65268,2022-05-15 14:10:10
R67495,2022-05-15 10:32:38
R81051,2022-05-15 23:36:41
R42960,2022-05-15 00:32:09
R15449,2022-05-15 01:23:06
R47438,2022-05-14 08:16:12
R57076,2022-05-14 07:37:09
R83385,2022-05-15 00:15:34
R23856,2022-05-15 22:39:15
R73234,2022-05-15 10:53:28
R49280,2022-05-14 11:14:23
R47903,2022-05-15 12:29:44
