RatingID	facility_id	OwnerID	ActivityDate	Fine	score
R71859	FA0026660	OW0010003	2018-09-25	230	96
R29382	FA0222499	OW0010004	2019-03-27	481	96
R25216	FA0005206	OW0010005	2018-10-11	498	96
R52221	FA0241505	OW0010006	2018-03-21	213	96
R10124	FA0058712	OW0010007	2020-07-26	473	97
R67530	FA0050270	OW0010008	2019-07-04	345	97
R65963	FA0029701	OW0010009	2019-09-14	218	97
R37401	FA0053896	OW0010010	2019-07-26	184	97
R29008	FA0023600	OW0010011	2019-12-23	474	97
R38414	FA0167336	OW0010012	2020-08-04	300	97
R89485	FA0028424	OW0010013	2018-11-20	143	94
R56496	FA0026890	OW0010014	2020-04-23	241	94
R12461	FA0058531	OW0010015	2019-07-26	393	94
R17749	FA0171249	OW0010016	2019-09-25	245	90
R74971	FA0058123	OW0010017	2019-09-24	229	90
R55749	FA0239036	OW0010018	2018-08-28	263	90
R49885	FA0012680	OW0010019	2019-03-14	218	90
R30796	FA0012399	OW0010020	2019-12-08	345	90
R32925	FA0060522	OW0010021	2018-04-22	444	90
R47807	FA0026006	OW0010022	2020-08-07	206	90
R39389	FA0011954	OW0010023	2020-12-03	255	97
R74234	FA0029252	OW0010024	2020-05-23	210	97
R13935	FA0016660	OW0010025	2018-08-11	313	96
R17415	FA0071621	OW0010026	2018-08-07	102	96
R84562	FA0036673	OW0010027	2018-09-08	157	96
R42373	FA0002931	OW0010028	2019-04-18	139	96
R65669	FA0032891	OW0010029	2020-06-05	487	96
R62236	FA0242992	OW0010030	2020-12-20	298	96
R11508	FA0242395	OW0010031	2020-04-20	163	96
R88984	FA0007461	OW0010032	2019-10-06	322	94
R57514	FA0178751	OW0010033	2020-02-15	158	94
R77083	FA0012227	OW0010034	2020-05-05	447	94
R19088	FA0065123	OW0010035	2019-05-17	423	94
R51576	FA0055756	OW0010036	2018-04-21	402	94
R22129	FA0142629	OW0010037	2020-08-02	318	94
R62350	FA0060926	OW0010038	2020-12-01	173	94
R34992	FA0166373	OW0010039	2018-11-05	122	94
R37977	FA0072026	OW0010040	2020-06-21	479	94
R67370	FA0174324	OW0010041	2020-02-14	339	94
R20053	FA0058099	OW0010042	2020-08-20	229	94
R20577	FA0172313	OW0010043	2019-10-21	155	92
R39251	FA0136739	OW0010044	2018-09-19	167	92
R71368	FA0137488	OW0010045	2018-08-04	495	92
R39857	FA0013791	OW0010046	2019-05-20	372	92
R47911	FA0017484	OW0010047	2019-05-10	478	92
R53230	FA0242254	OW0010048	2018-09-23	108	96
R53734	FA0006961	OW0010049	2020-12-27	325	96
R60781	FA0166610	OW0010050	2020-08-01	127	96
R84232	FA0143657	OW0010051	2019-02-10	445	96
R82173	FA0058313	OW0010052	2018-04-02	174	94
R14352	FA0014018	OW0010053	2020-11-28	104	94
R66200	FA0065391	OW0010054	2019-10-10	246	94
R56615	FA0136728	OW0010055	2019-03-22	233	94
R87860	FA0033786	OW0010056	2019-04-22	443	94
R46392	FA0163821	OW0010057	2019-07-06	134	94
R27501	FA0164594	OW0010058	2019-12-27	221	92
R87034	FA0063706	OW0010059	2018-07-07	149	92
R21933	FA0023055	OW0010060	2018-04-16	386	92
R41672	FA0137388	OW0010061	2020-04-07	379	92
R74857	FA0071008	OW0010062	2019-06-07	281	92
R31142	FA0158947	OW0010063	2020-09-16	341	92
R29662	FA0225821	OW0010064	2018-02-26	267	94
R84219	FA0015360	OW0010065	2019-10-10	153	94
R50552	FA0243174	OW0010066	2018-08-10	295	94
R37533	FA0034337	OW0010067	2019-10-20	483	94
R60407	FA0138955	OW0010068	2019-09-02	459	94
R38453	FA0067583	OW0010069	2019-06-04	340	92
R37979	FA0007661	OW0010070	2020-05-25	374	92
R78063	FA0047182	OW0010071	2019-07-11	154	87
R45210	FA0041744	OW0010072	2019-05-18	231	92
R73719	FA0239656	OW0010073	2020-11-19	324	92
R77795	FA0042122	OW0010074	2018-10-15	148	92
R88846	FA0011887	OW0010075	2018-09-11	116	92
R32165	FA0005313	OW0010076	2019-07-26	447	92
R27597	FA0068522	OW0010077	2018-10-26	314	94
R14369	FA0033793	OW0010078	2019-04-25	421	94
R81898	FA0180154	OW0010079	2020-02-09	251	94
R10169	FA0002645	OW0010080	2018-09-10	425	98
R17122	FA0010767	OW0010081	2019-06-08	148	98
R73111	FA0020212	OW0010082	2019-05-27	116	96
R81565	FA0068964	OW0010083	2018-08-14	190	96
R11455	FA0045811	OW0010084	2020-03-11	195	96
R85954	FA0009754	OW0010085	2019-10-28	146	94
R55426	FA0059114	OW0010086	2019-04-21	466	94
R47728	FA0056790	OW0010087	2020-10-25	160	94
R65706	FA0165785	OW0010088	2018-12-16	126	94
R37270	FA0022360	OW0010089	2018-10-18	295	94
R61257	FA0243222	OW0010090	2019-03-08	444	94
R78180	FA0158721	OW0010091	2019-10-19	314	94
R77949	FA0056620	OW0010092	2019-07-15	161	94
R33103	FA0043322	OW0010093	2020-08-24	144	94
R89592	FA0015450	OW0010094	2018-02-07	394	95
R79390	FA0053736	OW0010095	2018-11-02	147	95
R54021	FA0179154	OW0010096	2018-04-25	275	95
R60837	FA0160856	OW0010097	2019-06-20	453	85
R22993	FA0045625	OW0010098	2019-02-26	438	85
R34886	FA0011203	OW0010099	2020-04-21	229	85
R57350	FA0165369	OW0010100	2018-04-01	359	85
R57357	FA0033607	OW0010101	2019-04-11	382	85
R24579	FA0040806	OW0010102	2020-05-13	378	85
R66164	FA0139049	OW0010103	2018-10-14	476	85
R65841	FA0029419	OW0010104	2018-09-28	198	85
R39081	FA0027254	OW0010105	2018-03-03	420	85
R54558	FA0006580	OW0010106	2020-04-13	465	85
R59948	FA0222315	OW0010107	2019-12-13	487	85
R15365	FA0138603	OW0010108	2019-05-25	277	85
R36889	FA0071776	OW0010109	2020-05-06	424	91
R65714	FA0057130	OW0010110	2018-11-18	363	91
R24203	FA0052111	OW0010111	2020-04-06	143	91
R15739	FA0057106	OW0010112	2019-12-27	228	91
R44785	FA0143786	OW0010113	2020-04-22	323	91
R55581	FA0063200	OW0010114	2020-06-25	173	91
R46064	FA0030864	OW0010115	2019-06-05	139	97
R61655	FA0014791	OW0010116	2018-04-20	304	98
R48183	FA0149863	OW0010117	2020-05-06	480	97
R34011	FA0065054	OW0010118	2019-06-01	486	97
R25615	FA0223892	OW0010119	2018-10-24	118	98
R57845	FA0039310	OW0010120	2018-04-20	353	98
R79224	FA0163486	OW0010121	2019-07-14	419	94
R27107	FA0242533	OW0010122	2018-05-04	116	94
R63866	FA0062832	OW0010123	2018-09-06	100	94
R17332	FA0170037	OW0010124	2019-07-22	407	94
R68548	FA0051175	OW0010125	2018-05-12	264	94
R70832	FA0031786	OW0010126	2019-06-14	491	94
R45343	FA0016555	OW0010127	2019-12-16	165	98
R52484	FA0035371	OW0010128	2020-07-19	490	98
R58245	FA0032306	OW0010129	2018-04-17	479	98
R44739	FA0202915	OW0010130	2020-09-16	253	92
R17515	FA0003782	OW0010131	2018-06-10	384	92
R55651	FA0037656	OW0010132	2020-09-16	455	92
R66131	FA0242484	OW0010133	2018-11-23	175	92
R36539	FA0010409	OW0010134	2019-11-15	151	92
R31176	FA0017810	OW0010135	2018-12-04	357	92
R64126	FA0061055	OW0010136	2020-08-19	417	91
R84263	FA0052600	OW0010137	2018-10-22	465	91
R48946	FA0224893	OW0010138	2020-04-22	286	91
R37377	FA0037692	OW0010139	2018-05-28	445	91
R78487	FA0040977	OW0010140	2018-06-20	135	91
R39346	FA0241986	OW0010141	2018-11-11	419	91
R60967	FA0052550	OW0010142	2019-07-18	309	91
R63625	FA0020431	OW0010143	2019-04-24	202	94
R52662	FA0165690	OW0010144	2020-06-03	246	94
R20773	FA0035309	OW0010145	2018-06-08	446	94
R50981	FA0241424	OW0010146	2020-08-18	145	94
R53168	FA0166222	OW0010147	2020-05-16	288	94
R45053	FA0065602	OW0010148	2020-07-17	201	94
R57249	FA0016252	OW0010149	2018-08-01	346	95
R14838	FA0180153	OW0010150	2018-09-05	241	95
R14406	FA0171432	OW0010151	2020-03-13	269	95
R68379	FA0223835	OW0010152	2020-08-12	244	95
R16084	FA0068657	OW0010153	2018-08-19	131	96
R45722	FA0170001	OW0010154	2020-07-02	241	96
R76183	FA0243326	OW0010155	2019-02-26	469	96
R28597	FA0052991	OW0010156	2018-05-14	283	94
R69748	FA0053687	OW0010157	2019-04-15	465	94
R70805	FA0158737	OW0010158	2018-08-27	342	97
R75449	FA0202776	OW0010159	2020-04-27	285	97
R34288	FA0243076	OW0010160	2018-02-11	398	95
R55035	FA0036252	OW0010161	2019-12-06	191	95
R52912	FA0243007	OW0010162	2020-10-18	324	95
R22178	FA0022688	OW0010163	2018-02-16	451	95
R86403	FA0041053	OW0010164	2020-05-20	276	96
R66783	FA0163810	OW0010165	2020-12-01	445	96
R15083	FA0034792	OW0010166	2019-04-26	238	96
R31547	FA0165189	OW0010167	2020-10-23	383	96
R72415	FA0180563	OW0010168	2018-11-08	305	95
R84019	FA0039014	OW0010169	2019-04-03	111	95
R39118	FA0039120	OW0010170	2018-02-10	154	95
R44145	FA0160126	OW0010171	2019-03-28	320	95
R43460	FA0037342	OW0010172	2020-04-18	167	95
R76065	FA0065712	OW0010173	2018-03-01	224	96
R22478	FA0060961	OW0010174	2020-07-19	371	96
R75106	FA0068640	OW0010175	2018-03-06	228	96
R78291	FA0016431	OW0010176	2019-04-17	489	96
R76761	FA0239115	OW0010177	2018-03-15	157	94
R47213	FA0034837	OW0010178	2018-11-10	459	94
R61770	FA0038515	OW0010179	2019-07-04	321	94
R54163	FA0172067	OW0010180	2019-06-10	434	94
R80325	FA0030672	OW0010181	2018-11-01	218	94
R46128	FA0009505	OW0010182	2018-12-23	456	94
R43854	FA0177795	OW0010183	2019-09-03	464	94
R63621	FA0023407	OW0010184	2020-11-27	454	94
R71794	FA0070715	OW0010185	2018-11-08	227	94
R37544	FA0020228	OW0010186	2018-07-04	103	94
R36076	FA0156865	OW0010187	2019-02-04	173	91
R50982	FA0160226	OW0010188	2020-02-28	140	91
R26116	FA0242551	OW0010189	2019-12-09	384	91
R42935	FA0174179	OW0010190	2019-05-20	342	91
R60412	FA0070030	OW0010191	2018-10-14	109	91
R36572	FA0017404	OW0010192	2020-08-14	199	91
R32486	FA0222047	OW0010193	2020-05-04	354	91
R51237	FA0038972	OW0010194	2018-09-04	163	91
R10923	FA0006510	OW0010195	2018-12-26	347	94
R60367	FA0164328	OW0010196	2020-09-23	393	94
R32370	FA0174342	OW0010197	2020-12-17	323	94
R70618	FA0064839	OW0010198	2020-06-28	276	94
R57650	FA0160302	OW0010199	2018-09-28	445	94
R79978	FA0159758	OW0010200	2018-07-18	116	94
R59474	FA0158683	OW0010201	2019-07-14	111	95
R82165	FA0167668	OW0010202	2018-03-25	104	95
R19119	FA0023904	OW0010203	2020-12-28	424	95
R13301	FA0242972	OW0010204	2020-02-13	384	95
R80852	FA0179912	OW0010205	2018-03-23	370	94
R52372	FA0167669	OW0010206	2018-05-07	373	94
R12173	FA0072437	OW0010207	2018-10-23	187	94
R42647	FA0057037	OW0010208	2019-08-16	160	94
R13934	FA0165977	OW0010209	2018-10-20	193	94
R56315	FA0041792	OW0010210	2018-05-15	450	94
R22014	FA0174810	OW0010211	2020-08-06	119	96
R32602	FA0070169	OW0010212	2019-12-09	119	96
R53629	FA0143768	OW0010213	2018-02-19	407	96
R79972	FA0052819	OW0010214	2020-12-08	122	96
R32912	FA0166417	OW0010215	2020-02-09	312	97
R19670	FA0158210	OW0010216	2018-07-20	325	97
R70122	FA0051778	OW0010217	2020-03-01	461	97
R34054	FA0241040	OW0010218	2019-09-28	191	96
R49412	FA0174391	OW0010219	2020-11-18	154	96
R40101	FA0070983	OW0010220	2020-04-08	361	96
R36027	FA0052266	OW0010221	2020-07-05	230	96
R86740	FA0018234	OW0010222	2019-02-19	123	92
R84764	FA0054410	OW0010223	2019-03-04	143	92
R59032	FA0179225	OW0010224	2019-12-12	499	92
R55990	FA0242387	OW0010225	2020-04-05	230	92
R56444	FA0167323	OW0010226	2020-12-20	497	92
R81559	FA0029621	OW0010227	2020-10-22	141	92
R63424	FA0042923	OW0010228	2018-04-10	236	92
R62810	FA0050107	OW0010229	2018-10-09	120	92
R21601	FA0176516	OW0010230	2018-07-20	373	92
R23821	FA0062969	OW0010231	2019-02-09	382	92
R85182	FA0138599	OW0010232	2020-06-16	193	92
R77046	FA0240087	OW0010233	2019-12-10	446	92
R29173	FA0222578	OW0010234	2019-04-13	344	92
R60740	FA0061586	OW0010235	2018-08-23	426	97
R28410	FA0067337	OW0010236	2018-03-14	132	97
R38106	FA0022328	OW0010237	2020-04-02	334	97
R89545	FA0084410	OW0010238	2018-11-16	494	94
R84937	FA0063242	OW0010239	2019-07-16	454	94
R82945	FA0008224	OW0010240	2018-07-15	240	94
R74634	FA0066995	OW0010241	2018-12-12	246	94
R38538	FA0058703	OW0010242	2020-06-13	284	94
R33822	FA0048120	OW0010243	2020-08-13	130	94
R53460	FA0006799	OW0010244	2019-03-19	155	94
R48346	FA0165834	OW0010245	2019-04-04	232	94
R78152	FA0178720	OW0010246	2018-05-14	160	91
R53846	FA0059556	OW0010247	2020-11-20	416	91
R50366	FA0062614	OW0010248	2019-02-20	456	91
R63854	FA0242462	OW0010249	2018-08-04	246	91
R22492	FA0067087	OW0010250	2020-07-19	441	91
R56154	FA0062082	OW0010251	2019-08-17	185	91
R15871	FA0031398	OW0010252	2020-07-06	251	91
R59225	FA0143528	OW0010253	2020-02-19	401	91
R32424	FA0222045	OW0010254	2020-12-18	436	91
R42849	FA0070980	OW0010255	2019-04-15	479	91
R81732	FA0172166	OW0010256	2019-04-14	101	91
R30128	FA0060860	OW0010257	2019-03-14	444	91
R57851	FA0048001	OW0010258	2019-10-07	326	91
R41468	FA0051852	OW0010259	2018-06-05	207	93
R62675	FA0047726	OW0010260	2019-07-11	267	93
R84718	FA0165178	OW0010261	2020-08-24	222	93
R51588	FA0242390	OW0010262	2018-03-04	447	93
R74372	FA0167466	OW0010263	2019-06-26	327	93
R14010	FA0138356	OW0010264	2018-09-15	162	93
R83828	FA0226348	OW0010265	2018-05-11	468	97
R75470	FA0072704	OW0010266	2020-07-23	408	97
R72426	FA0017835	OW0010267	2020-06-12	250	97
R49470	FA0166348	OW0010268	2020-08-05	250	93
R56640	FA0137868	OW0010269	2020-05-28	242	93
R71606	FA0159930	OW0010270	2018-03-03	394	93
R72582	FA0045359	OW0010271	2019-06-16	140	93
R11941	FA0171456	OW0010272	2018-10-13	300	93
R50791	FA0041781	OW0010273	2018-04-24	204	93
R70701	FA0159889	OW0010274	2019-12-14	178	95
R20899	FA0053561	OW0010275	2020-06-12	209	95
R78030	FA0071803	OW0010276	2018-05-12	348	95
R75970	FA0071086	OW0010277	2020-05-20	197	95
R37095	FA0177712	OW0010278	2020-12-17	222	95
R30300	FA0047525	OW0010279	2020-09-28	331	95
R71259	FA0052525	OW0010280	2018-04-20	468	95
R10572	FA0041012	OW0010281	2018-07-19	125	95
R16624	FA0175152	OW0010282	2018-09-19	186	95
R17069	FA0167244	OW0010283	2018-09-22	347	91
R61605	FA0074099	OW0010284	2018-08-01	242	91
R39276	FA0036318	OW0010285	2020-09-28	279	91
R83878	FA0011297	OW0010286	2019-02-13	479	91
R52717	FA0242555	OW0010287	2018-12-13	373	91
R17693	FA0067870	OW0010288	2020-09-14	323	91
R48622	FA0021686	OW0010289	2018-05-21	106	91
R87389	FA0045617	OW0010290	2018-04-21	130	97
R55751	FA0048167	OW0010291	2020-08-03	326	97
R55341	FA0242165	OW0010292	2019-11-16	190	97
R80897	FA0174643	OW0010293	2018-05-11	199	93
R74922	FA0038392	OW0010294	2020-03-26	446	93
R36599	FA0064712	OW0010295	2020-06-15	427	93
R28789	FA0174508	OW0010296	2018-03-28	274	93
R12634	FA0224684	OW0010297	2019-02-19	234	93
R87554	FA0160671	OW0010298	2018-06-12	208	96
R72472	FA0038455	OW0010299	2018-05-01	431	96
R89288	FA0052328	OW0010300	2018-10-27	233	96
R46258	FA0203369	OW0010301	2020-03-01	497	96
R21313	FA0166087	OW0010302	2018-09-21	458	93
R58769	FA0242824	OW0010303	2018-07-16	207	93
R43753	FA0023626	OW0010304	2020-10-23	267	93
R63131	FA0014029	OW0010305	2019-09-01	256	98
R51004	FA0036611	OW0010306	2018-07-03	321	96
R46859	FA0040302	OW0010307	2018-05-10	121	96
R68896	FA0224007	OW0010308	2018-06-27	477	96
R84247	FA0029636	OW0010309	2019-11-05	201	96
R42224	FA0051171	OW0010310	2019-03-25	193	95
R67446	FA0225510	OW0010311	2019-10-19	205	95
R82397	FA0173724	OW0010312	2018-02-05	283	95
R72017	FA0073402	OW0010313	2018-09-05	197	91
R59101	FA0224489	OW0010314	2018-07-25	117	95
R24724	FA0040967	OW0010315	2020-08-05	481	97
R40409	FA0143741	OW0010316	2020-07-22	219	97
R67057	FA0167114	OW0010317	2018-09-15	291	97
R83811	FA0042299	OW0010318	2019-05-28	480	93
R54437	FA0012585	OW0010319	2020-04-05	199	93
R78297	FA0042405	OW0010320	2018-02-02	255	93
R53770	FA0069384	OW0010321	2020-10-12	254	93
R75080	FA0241153	OW0010322	2018-02-16	339	93
R58514	FA0004198	OW0010323	2019-12-05	342	96
R88656	FA0007409	OW0010324	2019-05-05	116	96
R23284	FA0241099	OW0010325	2020-11-23	153	96
R68264	FA0040217	OW0010326	2018-12-11	115	96
R74869	FA0072313	OW0010327	2018-06-09	112	96
R30001	FA0056786	OW0010328	2020-11-23	162	96
R89298	FA0171183	OW0010329	2020-10-01	116	96
R53617	FA0067406	OW0010330	2018-08-20	442	91
R53540	FA0029843	OW0010331	2018-09-12	462	91
R53439	FA0049686	OW0010332	2019-07-03	303	91
R11540	FA0030280	OW0010333	2020-05-03	188	91
R20443	FA0160276	OW0010334	2020-09-02	180	91
R58671	FA0141265	OW0010335	2018-08-14	301	91
R33489	FA0225472	OW0010336	2019-06-14	108	97
R57967	FA0022810	OW0010337	2020-03-21	326	97
R87877	FA0053844	OW0010338	2019-07-26	127	97
R27135	FA0224642	OW0010339	2018-06-19	132	91
R54258	FA0069687	OW0010340	2019-05-24	319	91
R77177	FA0173859	OW0010341	2018-02-01	113	91
R31531	FA0039615	OW0010342	2018-04-25	377	91
R62526	FA0044146	OW0010343	2019-10-10	288	91
R12977	FA0016367	OW0010344	2018-04-23	136	91
R43166	FA0138652	OW0010345	2020-11-22	166	91
R59310	FA0046828	OW0010346	2020-10-11	135	91
R42668	FA0158179	OW0010347	2019-07-02	277	91
R41992	FA0030169	OW0010348	2019-10-19	134	96
R18162	FA0043230	OW0010349	2018-05-20	118	96
R78883	FA0050636	OW0010350	2020-05-01	423	96
R22689	FA0003947	OW0010351	2019-07-25	467	96
R24087	FA0167764	OW0010352	2020-08-16	177	96
R59731	FA0074065	OW0010353	2018-05-05	318	96
R61063	FA0020333	OW0010354	2019-08-16	497	96
R69299	FA0180119	OW0010355	2018-10-16	408	95
R16750	FA0180869	OW0010356	2019-04-09	355	95
R44674	FA0048353	OW0010357	2018-06-25	386	95
R44043	FA0066694	OW0010358	2020-10-13	252	95
R74260	FA0034514	OW0010359	2018-08-15	231	96
R89765	FA0059721	OW0010360	2019-10-17	316	96
R65294	FA0052197	OW0010361	2020-03-06	321	96
R57530	FA0073799	OW0010362	2019-12-17	211	96
R54438	FA0041176	OW0010363	2018-03-04	459	96
R62661	FA0239947	OW0010364	2019-06-17	498	96
R18831	FA0008943	OW0010365	2018-04-07	253	95
R40197	FA0072422	OW0010366	2018-12-10	427	95
R60110	FA0071885	OW0010367	2019-03-02	145	91
R39566	FA0011460	OW0010368	2018-07-12	332	91
R78923	FA0008385	OW0010369	2019-09-10	158	91
R83555	FA0179995	OW0010370	2020-07-12	224	91
R29306	FA0203196	OW0010371	2020-07-27	188	91
R65548	FA0030493	OW0010372	2019-08-04	180	91
R28957	FA0046454	OW0010373	2020-07-26	401	91
R59937	FA0226115	OW0010374	2019-09-28	483	95
R54366	FA0008766	OW0010375	2019-10-25	445	95
R55844	FA0242265	OW0010376	2020-07-02	232	95
R25909	FA0224054	OW0010377	2018-05-24	181	95
R35761	FA0222860	OW0010378	2020-08-27	326	95
R37137	FA0061012	OW0010379	2019-06-25	208	96
R29113	FA0046900	OW0010380	2019-05-23	256	96
R34763	FA0224428	OW0010381	2018-06-07	105	96
R43076	FA0029779	OW0010382	2018-12-26	190	97
R49726	FA0010846	OW0010383	2020-11-07	440	97
R47375	FA0172333	OW0010384	2018-05-26	106	97
R18571	FA0070733	OW0010385	2020-06-27	168	92
R30374	FA0164076	OW0010386	2020-02-01	334	92
R82446	FA0222622	OW0010387	2020-04-08	310	92
R82689	FA0241820	OW0010388	2020-06-15	441	92
R87011	FA0180092	OW0010389	2019-10-10	283	92
R49821	FA0222722	OW0010390	2020-07-21	174	92
R47891	FA0242741	OW0010391	2019-09-26	189	92
R79171	FA0062021	OW0010392	2020-02-02	378	92
R85898	FA0038005	OW0010393	2019-03-21	487	95
R71607	FA0008704	OW0010394	2019-10-22	230	95
R22174	FA0221758	OW0010395	2020-03-04	190	95
R87537	FA0159575	OW0010396	2019-05-28	224	95
R54173	FA0175769	OW0010397	2018-09-07	452	85
R65404	FA0043173	OW0010398	2019-11-13	379	85
R15999	FA0066855	OW0010399	2020-04-01	313	85
R55625	FA0027767	OW0010400	2019-03-04	238	85
R76849	FA0176931	OW0010401	2019-03-15	360	85
R65589	FA0069411	OW0010402	2020-08-01	133	85
R81052	FA0226365	OW0010403	2020-06-01	180	85
R78850	FA0020668	OW0010404	2019-08-25	412	85
R23185	FA0066936	OW0010405	2019-09-22	208	85
R36703	FA0034747	OW0010406	2020-07-24	425	85
R13229	FA0042640	OW0010407	2020-05-09	158	85
R76469	FA0058731	OW0010408	2018-10-03	332	85
R14581	FA0005827	OW0010409	2019-05-05	462	85
R34680	FA0179848	OW0010410	2020-02-17	461	90
R89401	FA0241976	OW0010411	2018-03-08	166	90
R17243	FA0160468	OW0010412	2018-04-17	274	90
R23669	FA0036011	OW0010413	2018-09-23	398	90
R24378	FA0047087	OW0010414	2018-10-08	332	90
R79521	FA0242174	OW0010415	2020-04-28	163	90
R49595	FA0011215	OW0010416	2020-04-24	322	90
R21318	FA0222836	OW0010417	2018-11-06	202	90
R53865	FA0180841	OW0010418	2018-07-09	328	99
R49826	FA0029512	OW0010419	2019-08-04	248	99
R34439	FA0167794	OW0010420	2019-12-26	114	94
R46793	FA0241909	OW0010421	2020-02-15	243	94
R60236	FA0070672	OW0010422	2020-09-02	495	94
R38852	FA0021800	OW0010423	2020-03-27	362	94
R88756	FA0042579	OW0010424	2020-11-15	214	94
R77196	FA0043285	OW0010425	2020-12-15	107	98
R75917	FA0242220	OW0010426	2019-02-15	391	98
R66303	FA0016790	OW0010427	2019-05-18	192	96
R26795	FA0038429	OW0010428	2018-08-19	461	96
R57511	FA0166928	OW0010429	2019-09-18	165	96
R18476	FA0071010	OW0010430	2018-10-24	438	96
R61445	FA0167136	OW0010431	2019-03-18	274	93
R34491	FA0035885	OW0010432	2019-03-26	234	93
R63787	FA0138552	OW0010433	2018-05-11	261	93
R62281	FA0137947	OW0010434	2019-09-20	319	93
R60845	FA0068701	OW0010435	2019-05-03	282	98
R38337	FA0031200	OW0010436	2018-05-08	116	98
R19910	FA0171808	OW0010437	2020-02-23	147	96
R12693	FA0049331	OW0010438	2020-05-21	497	96
R44505	FA0052584	OW0010439	2020-05-08	156	96
R35425	FA0067491	OW0010440	2019-02-21	162	96
R67658	FA0047068	OW0010441	2018-04-20	450	90
R19198	FA0171350	OW0010442	2019-12-17	482	90
R46239	FA0172336	OW0010443	2019-04-11	113	90
R51340	FA0020503	OW0010444	2020-08-03	182	90
R43358	FA0070143	OW0010445	2019-09-15	337	90
R10294	FA0004311	OW0010446	2020-04-06	211	90
R36983	FA0008493	OW0010447	2018-05-12	156	90
R11310	FA0028945	OW0010448	2018-11-23	246	90
R28501	FA0159196	OW0010449	2019-10-27	372	94
R59913	FA0225381	OW0010450	2020-11-22	129	94
R61797	FA0014989	OW0010451	2018-03-22	161	94
R64176	FA0171389	OW0010452	2020-06-23	164	94
R15863	FA0163218	OW0010453	2019-03-01	374	94
R40795	FA0051024	OW0010454	2019-04-21	445	95
R65865	FA0051969	OW0010455	2019-06-23	194	93
R28124	FA0057519	OW0010456	2020-11-22	168	95
R75984	FA0056975	OW0010457	2020-12-01	480	95
R85479	FA0036830	OW0010458	2020-06-27	133	95
R55240	FA0030708	OW0010459	2020-12-11	129	95
R60680	FA0011830	OW0010460	2019-03-16	163	91
R46744	FA0016014	OW0010461	2020-09-15	449	91
R82052	FA0240191	OW0010462	2018-10-23	442	91
R74283	FA0057809	OW0010463	2020-08-07	193	91
R78969	FA0062699	OW0010464	2018-04-15	254	91
R61421	FA0070595	OW0010465	2018-07-19	343	91
R65232	FA0242181	OW0010466	2020-06-20	269	91
R48964	FA0007509	OW0010467	2019-10-07	254	91
R28777	FA0027613	OW0010468	2019-11-24	418	93
R26689	FA0041691	OW0010469	2020-11-18	271	93
R10053	FA0019507	OW0010470	2019-06-03	349	90
R16802	FA0052402	OW0010471	2018-05-03	236	90
R68588	FA0242099	OW0010472	2018-04-05	102	90
R53052	FA0178344	OW0010473	2018-10-04	410	90
R19189	FA0165460	OW0010474	2019-10-04	337	90
R88077	FA0071285	OW0010475	2019-08-15	369	90
R58477	FA0051212	OW0010476	2018-02-02	343	90
R41233	FA0179880	OW0010477	2020-05-04	462	90
R77047	FA0160655	OW0010478	2020-07-03	495	97
R74386	FA0014078	OW0010479	2019-02-19	378	97
R64690	FA0178960	OW0010480	2019-02-25	310	97
R18095	FA0042164	OW0010481	2018-02-17	253	93
R49153	FA0033907	OW0010482	2020-10-12	367	93
R29525	FA0004501	OW0010483	2019-05-06	142	93
R62516	FA0165641	OW0010484	2019-05-01	476	93
R59025	FA0060976	OW0010485	2018-10-01	371	93
