RatingID	FacilityID	ViolationID	ActivityDate	Fine	Score				
R17127	FA0165900	VL20	2018-07-19	328	93				
R21900	FA0053223	VL21	2020-11-25	180	93				
R34180	FA0177826	VL25	2020-06-28	166	93				
R80782	FA0030501	VL26	2018-02-26	359	93				
R12023	FA0179607	VL28	2020-11-17	396	95				
R32718	FA0158360	VL29	2018-10-12	491	95				
R18392	FA0004233	VL30	2019-10-15	401	95				
R52549	FA0018638	VL32	2020-04-09	211	95				
R30392	FA0172271	VL33	2019-12-26	408	92				
R58292	FA0024951	VL36	2018-06-13	425	92				
R12239	FA0156836	VL37	2020-07-18	133	92				
R67832	FA0156134	VL38	2018-03-04	412	92				
R39560	FA0005802	VL40	2019-03-23	151	92				
R24699	FA0166228	VL42	2020-03-24	210	92				
R28786	FA0015417	VL44	2018-02-27	430	96				
R16666	FA0003482	VL46	2020-10-02	180	96				
R49856	FA0137022	VL48	2018-07-09	391	96				
R11307	FA0047105	VL50	2020-04-23	292	96				
R24905	FA0053196	VL51	2020-11-02	471	96				
R37392	FA0048655	VL52	2019-10-18	235	96				
R44837	FA0166019	VL53	2019-12-27	287	96				
R75623	FA0054936	VL54	2020-10-19	491	96				
R30632	FA0036654	VL55	2018-12-01	340	90				
R68998	FA0036299	VL56	2018-04-12	322	90				
R37843	FA0043761	VL57	2020-08-20	331	90				
R58571	FA0203760	VL58	2019-02-04	208	90				
R83855	FA0039067	VL61	2020-04-06	299	90				
R73283	FA0072724	VL62	2020-05-24	262	90				
R18190	FA0021442	VL64	2018-10-01	364	90				
R80275	FA0056535	VL66	2019-03-22	361	94				
R63067	FA0003833	VL67	2018-09-16	280	94				
R31331	FA0239945	VL68	2018-02-18	272	94				
R75597	FA0048095	VL71	2018-05-03	433	94				
R83814	FA0062107	VL74	2019-08-23	121	94				
R41461	FA0057672	VL76	2020-04-17	166	94				
R37692	FA0010955	VL80	2019-10-21	360	96				
R26009	FA0034658	VL81	2019-08-15	394	96				
R19965	FA0036298	VL82	2019-04-03	484	96				
R53207	FA0048234	VL89	2020-10-11	288	92				
R58506	FA0014781	VL90	2020-08-26	349	92				
R54248	FA0179145	VL91	2019-09-14	180	92				
R86681	FA0048652	VL92	2020-08-21	334	92				
R46163	FA0230669	VL95	2018-05-13	341	94				
R51057	FA0007520	VL99	2019-04-09	176	94				
R54601	FA0050526	VL10	2020-02-11	291	94				
R14289	FA0051218	VL11	2019-07-08	405	94				
R65953	FA0014706	VL12	2019-06-16	203	94				
R33827	FA0240565	VL13	2020-07-15	261	92				
R79268	FA0007351	VL14	2019-03-14	229	92				
R70095	FA0004812	VL16	2018-10-25	391	92				
R81882	FA0170275	VL17	2020-06-17	449	92				
R49141	FA0058067	VL20	2019-03-01	465	92				
R34000	FA0014623	VL21	2020-12-04	127	93				
R55027	FA0013351	VL25	2018-02-08	314	93				
R41202	FA0026802	VL26	2020-03-24	211	93				
R19868	FA0035460	VL28	2019-09-19	278	93				
R76203	FA0174537	VL29	2019-03-21	244	93				
R36831	FA0224985	VL30	2019-10-07	469	93				
R64740	FA0061902	VL32	2019-12-25	106	91				
R14991	FA0240162	VL33	2018-04-01	459	91				
R14815	FA0064590	VL36	2020-06-27	261	91				
R57355	FA0043429	VL37	2020-04-01	411	91				
R40638	FA0044747	VL38	2018-11-24	131	91				
R85009	FA0160701	VL40	2020-10-08	450	91				
R62682	FA0043797	VL42	2018-04-02	218	81				
R15324	FA0027447	VL44	2019-02-28	301	81				
R64329	FA0179245	VL46	2019-08-19	263	81				
R12776	FA0022750	VL48	2020-06-10	137	81				
R78886	FA0045503	VL50	2018-06-17	167	81				
R76986	FA0023512	VL51	2018-11-09	343	81				
R10515	FA0013817	VL52	2020-10-23	118	81				
R26150	FA0049897	VL53	2020-04-12	382	81				
R84388	FA0011114	VL54	2018-12-08	368	81				
R35892	FA0031844	VL55	2019-08-27	278	81				
R37799	FA0035861	VL56	2020-07-19	187	81				
R85968	FA0029773	VL57	2020-09-03	487	93				
R59612	FA0004765	VL58	2019-09-21	384	93				
R45870	FA0067233	VL61	2020-09-05	230	93				
R31632	FA0170077	VL62	2019-12-21	279	93				
R79028	FA0009149	VL64	2020-12-07	142	93				
R75990	FA0055535	VL66	2020-03-19	473	87				
R45350	FA0165463	VL67	2020-10-21	494	87				
R14222	FA0042548	VL68	2020-08-15	419	87				
R59190	FA0051842	VL71	2018-07-18	332	87				
R72249	FA0046269	VL74	2019-07-23	382	87				
R89212	FA0137784	VL76	2020-08-11	422	87				
R36533	FA0064934	VL80	2018-06-02	261	87				
R42739	FA0030449	VL81	2020-05-21	374	87				
R88635	FA0239642	VL82	2020-02-07	180	87				
R71980	FA0164120	VL89	2020-02-03	201	87				
R11557	FA0047305	VL90	2020-04-05	421	97				
R57574	FA0016008	VL91	2018-05-28	230	97				
R59713	FA0049738	VL92	2018-03-08	103	97				
R70221	FA0055674	VL95	2020-07-03	191	90				
R32670	FA0046203	VL99	2019-03-11	404	90				
R20592	FA0046494	VL10	2019-12-18	381	90				
R18449	FA0013965	VL11	2018-04-14	109	90				
R40368	FA0037759	VL12	2019-03-11	236	90				
R38006	FA0064068	VL13	2018-09-23	125	90				
R42239	FA0043317	VL14	2019-03-02	356	90				
R67913	FA0021930	VL16	2020-09-19	204	90				
R79136	FA0163942	VL17	2018-07-28	269	97				
R53476	FA0051746	VL20	2018-10-01	404	97				
R20220	FA0020620	VL21	2019-02-02	452	97				
R88048	FA0040409	VL25	2018-12-03	145	97				
R60690	FA0177753	VL26	2019-12-02	311	97				
R72316	FA0008927	VL28	2019-09-17	199	97				
R51441	FA0163766	VL29	2020-02-01	479	95				
R88937	FA0039179	VL30	2018-09-15	405	95				
R13097	FA0030251	VL32	2019-04-01	233	95				
R34825	FA0057139	VL33	2019-10-10	295	95				
R57691	FA0003037	VL36	2019-10-11	409	95				
R50672	FA0019238	VL37	2020-05-05	182	94				
R43303	FA0005417	VL38	2020-06-26	441	94				
R50614	FA0151608	VL40	2018-08-15	181	94				
R77377	FA0136772	VL42	2020-06-28	249	94				
R59655	FA0178721	VL44	2019-05-24	432	90				
R63616	FA0177780	VL46	2020-08-01	308	90				
R52374	FA0026670	VL48	2019-08-16	451	90				
R79764	FA0240126	VL50	2019-05-07	394	90				
R35384	FA0164749	VL51	2018-12-09	296	90				
R27623	FA0057267	VL52	2019-04-07	339	90				
R77637	FA0063283	VL53	2019-03-09	220	90				
R12131	FA0071153	VL54	2018-10-03	393	90				
R73242	FA0018076	VL55	2018-04-08	377	96				
R52610	FA0137343	VL56	2020-02-21	330	96				
R18834	FA0053668	VL57	2020-09-04	432	96				
R60377	FA0160767	VL58	2018-05-04	466	98				
R74364	FA0048767	VL61	2020-02-12	281	98				
R17943	FA0007504	VL62	2018-02-15	459	92				
R54162	FA0225862	VL64	2020-02-28	493	92				
R86549	FA0026855	VL66	2018-03-21	357	92				
R67981	FA0164171	VL67	2018-10-24	490	92				
R23933	FA0011989	VL68	2018-09-17	146	92				
R28433	FA0171843	VL71	2020-06-13	181	92				
R76668	FA0175159	VL74	2018-09-21	323	93				
R60265	FA0226189	VL76	2020-05-07	228	93				
R66125	FA0051137	VL80	2020-08-27	210	93				
R15234	FA0050172	VL81	2019-10-22	245	93				
R33318	FA0222342	VL82	2019-02-10	163	93				
R52294	FA0073097	VL89	2020-09-11	487	93				
R50808	FA0202536	VL90	2019-05-25	236	95				
R76910	FA0240104	VL91	2020-07-02	203	95				
R61617	FA0136886	VL92	2018-05-25	128	90				
R15612	FA0049397	VL95	2018-04-27	337	90				
R24016	FA0239777	VL99	2020-07-06	420	90				
R32043	FA0039699	VL10	2020-10-22	435	90				
R28425	FA0226160	VL11	2018-02-21	168	90				
R86337	FA0171145	VL12	2019-02-06	198	90				
R45224	FA0017412	VL13	2020-03-12	235	90				
R10599	FA0041766	VL14	2018-12-21	194	90				
R15284	FA0048035	VL16	2018-05-04	142	91				
R88732	FA0067750	VL17	2018-08-11	177	91				
R77773	FA0223018	VL20	2020-08-11	476	91				
R80789	FA0048643	VL21	2020-12-24	408	91				
R11812	FA0174998	VL25	2018-02-16	374	91				
R63891	FA0058508	VL26	2020-02-28	385	91				
R33768	FA0020958	VL28	2018-07-03	473	91				
R74830	FA0048526	VL29	2019-05-06	208	88				
R22294	FA0071309	VL30	2018-11-10	422	88				
R59514	FA0162771	VL32	2018-04-19	404	88				
R53236	FA0070646	VL33	2020-02-16	383	88				
R41499	FA0221986	VL36	2018-07-21	351	88				
R55606	FA0051172	VL37	2019-09-09	316	88				
R89914	FA0014702	VL38	2020-06-11	275	88				
R67934	FA0004150	VL40	2019-03-05	468	94				
R15409	FA0034690	VL42	2020-08-18	359	94				
R24938	FA0047909	VL44	2019-08-13	174	94				
R86116	FA0174573	VL46	2018-05-15	114	94				
R33216	FA0225502	VL48	2019-07-16	389	94				
R62481	FA0072614	VL50	2020-09-28	287	94				
R25783	FA0051716	VL51	2018-10-28	168	95				
R27248	FA0053081	VL52	2019-10-28	176	95				
R49676	FA0022904	VL53	2019-07-21	214	95				
R58282	FA0225386	VL54	2019-10-09	118	95				
R24854	FA0009384	VL55	2020-05-24	149	93				
R63991	FA0151596	VL56	2020-07-04	282	93				
R26449	FA0225635	VL57	2018-02-09	301	93				
R73971	FA0025756	VL58	2020-06-10	379	93				
R75440	FA0137316	VL61	2020-05-10	392	93				
R25901	FA0173902	VL62	2019-04-10	152	93				
R25130	FA0046488	VL64	2019-02-12	168	92				
R71338	FA0225873	VL66	2019-12-24	190	92				
R18770	FA0066265	VL67	2019-08-08	246	92				
R81705	FA0046097	VL68	2019-09-19	135	92				
R42316	FA0019446	VL71	2020-08-22	497	91				
R25006	FA0174379	VL74	2018-11-20	300	91				
R73967	FA0071467	VL76	2019-09-01	337	91				
R40556	FA0239304	VL80	2018-10-18	318	91				
R22235	FA0002491	VL81	2019-05-24	357	91				
R70506	FA0041478	VL82	2018-10-11	205	91				
R13983	FA0039759	VL89	2018-05-08	298	91				
R81147	FA0137540	VL90	2020-07-19	278	91				
R41544	FA0226367	VL91	2019-11-27	113	94				
R15024	FA0170519	VL92	2018-09-25	413	94				
R15849	FA0172052	VL95	2020-07-25	224	94				
R15027	FA0052257	VL99	2019-08-13	295	94				
R13325	FA0138237	VL10	2018-03-21	488	94				
R73599	FA0179923	VL11	2018-07-03	135	91				
R63375	FA0068016	VL12	2019-06-22	468	91				
R70461	FA0065508	VL13	2020-08-05	437	91				
R52966	FA0053987	VL14	2019-03-08	213	91				
R27624	FA0063852	VL16	2019-04-16	242	91				
R28538	FA0065286	VL17	2018-10-20	318	91				
R28730	FA0225139	VL20	2018-03-27	315	90				
R52815	FA0015929	VL21	2018-05-17	489	90				
R34066	FA0004004	VL25	2020-06-21	202	90				
R67165	FA0017474	VL26	2019-06-21	248	90				
R14426	FA0034981	VL28	2020-08-17	193	90				
R41286	FA0049076	VL29	2018-03-11	206	90				
R57210	FA0155818	VL30	2019-11-24	478	90				
R50972	FA0170272	VL32	2018-10-08	450	90				
R46517	FA0164886	VL33	2019-04-03	428	99				
R20375	FA0174159	VL36	2018-09-17	112	93				
R35316	FA0180017	VL37	2020-10-15	484	93				
R79889	FA0048476	VL38	2020-02-12	268	93				
R14672	FA0013649	VL40	2020-02-12	363	93				
R61799	FA0224897	VL42	2019-07-03	462	93				
R19631	FA0202728	VL44	2019-02-17	483	93				
R39919	FA0203258	VL46	2018-08-18	390	90				
R58621	FA0073789	VL48	2019-02-10	172	90				
R87855	FA0006630	VL50	2019-07-16	412	90				
R72658	FA0138748	VL51	2019-12-05	494	90				
R32161	FA0010430	VL52	2020-08-15	196	90				
R65401	FA0008956	VL53	2019-05-06	284	90				
R62103	FA0024590	VL54	2019-09-18	499	90				
R82007	FA0055356	VL55	2020-11-04	164	92				
R27587	FA0028579	VL56	2018-05-04	177	92				
R77858	FA0004657	VL57	2018-03-16	414	92				
R81360	FA0143733	VL58	2018-12-27	286	92				
R22070	FA0040538	VL61	2020-05-22	468	92				
R31175	FA0225608	VL62	2020-04-14	289	92				
R60490	FA0025079	VL64	2018-04-05	476	92				
R62170	FA0052503	VL66	2018-06-07	142	92				
R59294	FA0177026	VL67	2018-08-24	160	96				
R85726	FA0038035	VL68	2018-11-18	413	96				
R89167	FA0051679	VL71	2020-03-05	338	96				
R37930	FA0033478	VL74	2018-04-15	209	96				
R47833	FA0031988	VL76	2020-10-25	342	86				
R76807	FA0062658	VL80	2020-10-20	246	86				
R53882	FA0067275	VL81	2019-07-14	262	86				
R17661	FA0054121	VL82	2020-07-23	298	86				
R13627	FA0138441	VL89	2018-12-17	286	86				
R41737	FA0024078	VL90	2019-06-01	172	86				
R57414	FA0047855	VL91	2020-12-03	224	91				
R20973	FA0004012	VL92	2018-08-02	189	91				
R57761	FA0040101	VL95	2018-02-24	284	91				
R44544	FA0063413	VL99	2020-08-23	209	91				
R62284	FA0050840	VL10	2019-03-06	472	90				
R23203	FA0048823	VL11	2019-04-07	489	90				
R39211	FA0046478	VL12	2018-05-21	100	90				
R15189	FA0015855	VL13	2019-09-18	249	90				
R51536	FA0003703	VL14	2020-04-16	366	90				
R43510	FA0175203	VL16	2019-07-06	334	90				
R88085	FA0042715	VL17	2018-04-17	494	94				
R71683	FA0028989	VL20	2018-02-05	140	94				
R57158	FA0063085	VL21	2020-10-05	316	94				
R65622	FA0165656	VL25	2018-06-19	287	94				
R87869	FA0037179	VL26	2020-11-21	216	94				
R46998	FA0012181	VL28	2020-04-14	409	96				
R60449	FA0052956	VL29	2020-03-13	412	96				
R48458	FA0062245	VL30	2019-08-05	493	96				
R42141	FA0037671	VL32	2019-09-26	230	98				
R44261	FA0014429	VL33	2018-04-04	165	98				
R70928	FA0042941	VL36	2020-10-22	246	94				
R63103	FA0042692	VL37	2018-08-01	336	94				
R87619	FA0164003	VL38	2019-11-21	313	94				
R51779	FA0048677	VL40	2019-06-09	189	94				
R73582	FA0180139	VL42	2020-05-23	436	94				
R84001	FA0058919	VL44	2020-02-26	192	94				
R46878	FA0032877	VL46	2019-09-17	195	94				
R59783	FA0163436	VL48	2020-05-04	168	94				
R45751	FA0067290	VL50	2018-10-06	252	94				
R28892	FA0023245	VL51	2019-11-17	425	90				
R34024	FA0020886	VL52	2019-10-04	364	90				
R78534	FA0008539	VL53	2018-09-16	100	90				
R10221	FA0064863	VL54	2019-06-16	376	90				
R83305	FA0073376	VL55	2019-11-19	401	90				
R72548	FA0024318	VL56	2020-12-23	186	90				
R21482	FA0057570	VL57	2020-11-15	432	90				
R79908	FA0034057	VL58	2020-02-15	468	90				
R55163	FA0033709	VL61	2018-09-14	150	90				
R78557	FA0022556	VL62	2018-09-14	397	90				
R45215	FA0174775	VL64	2020-09-08	214	90				
R56319	FA0034089	VL66	2019-08-19	174	90				
R59276	FA0010232	VL67	2018-04-16	430	90				
R64663	FA0051602	VL68	2019-08-18	376	90				
R87205	FA0032189	VL71	2020-08-16	158	90				
R19687	FA0171748	VL74	2018-10-25	238	90				
R21432	FA0179147	VL76	2019-12-11	183	90				
R31550	FA0166688	VL80	2018-02-05	386	95				
R24253	FA0007818	VL81	2018-07-18	483	95				
R30715	FA0239120	VL82	2018-07-25	289	95				
R14892	FA0059079	VL89	2020-05-08	396	95				
R82537	FA0052695	VL90	2020-04-10	423	95				
R15179	FA0224015	VL91	2020-04-06	131	90				
R34026	FA0005486	VL92	2019-02-06	494	90				
R51533	FA0004485	VL95	2018-06-22	411	90				
R40760	FA0026261	VL99	2019-08-07	359	90				
R45910	FA0055540	VL10	2019-08-25	497	90				
R19997	FA0053258	VL11	2020-08-14	212	90				
R12753	FA0029371	VL12	2018-07-12	113	90				
R67427	FA0034186	VL13	2019-03-18	344	90				
R72792	FA0048695	VL14	2020-06-11	315	90				
R32750	FA0165657	VL16	2018-07-03	335	90				
R55556	FA0019538	VL17	2020-02-02	482	90				
R54616	FA0041305	VL20	2018-04-25	108	90				
R72729	FA0033547	VL21	2018-03-13	173	90				
R48589	FA0065285	VL25	2019-06-19	148	90				
R72883	FA0057886	VL26	2020-03-19	261	93				
R22575	FA0239069	VL28	2020-06-25	317	93				
R27471	FA0026137	VL29	2019-08-24	154	93				
R63552	FA0174990	VL30	2019-06-04	268	93				
R68248	FA0013082	VL32	2018-07-01	109	93				
R12253	FA0008984	VL33	2020-09-17	166	93				
R67930	FA0225675	VL36	2020-03-18	140	91				
R24278	FA0004309	VL37	2020-06-20	458	91				
R65081	FA0031258	VL38	2018-02-25	165	91				
R54766	FA0179173	VL40	2019-12-05	191	91				
R22028	FA0059899	VL42	2019-02-05	333	91				
R78631	FA0060887	VL44	2020-09-10	157	91				
R73746	FA0225853	VL46	2019-02-18	123	95				
R84425	FA0003405	VL48	2019-11-05	137	95				
R34433	FA0072649	VL50	2020-05-06	429	95				
R80192	FA0222194	VL51	2020-10-06	263	95				
R34212	FA0065659	VL52	2018-04-19	182	95				
R63601	FA0160145	VL53	2018-12-23	162	99				
R26396	FA0180751	VL54	2018-11-12	496	90				
R89911	FA0059628	VL55	2019-10-06	268	90				
R81148	FA0008807	VL56	2019-04-12	337	90				
R31577	FA0065044	VL57	2018-09-01	222	90				
R41098	FA0050671	VL58	2020-05-17	147	90				
R43263	FA0170375	VL61	2019-03-03	446	90				
R29671	FA0003828	VL62	2020-09-18	459	90				
R82075	FA0171543	VL64	2020-09-19	289	90				
R22202	FA0180886	VL66	2019-10-24	371	93				
R28134	FA0003830	VL67	2020-06-24	368	93				
R64549	FA0046490	VL68	2019-04-17	314	93				
R77087	FA0174166	VL71	2018-10-18	210	93				
R43060	FA0226336	VL74	2018-07-01	311	96				
R46008	FA0033165	VL76	2020-06-22	324	96				
R19032	FA0140901	VL80	2019-05-04	368	96				
R61988	FA0055147	VL81	2019-03-09	235	96				
R38449	FA0045521	VL82	2019-04-20	496	90				
R54686	FA0222556	VL89	2019-06-02	175	90				
R16270	FA0011267	VL90	2018-12-13	279	90				
R61859	FA0018292	VL91	2018-09-08	486	90				
R19068	FA0028769	VL92	2018-08-25	251	90				
R22569	FA0040893	VL95	2020-06-25	210	90				
R66816	FA0038955	VL99	2019-07-27	436	90				
R24173	FA0055181	VL10	2018-10-27	239	90				
R49955	FA0045922	VL11	2019-07-22	295	93				
R82059	FA0024627	VL12	2018-06-23	305	93				
R84640	FA0174558	VL13	2020-06-21	283	93				
R37878	FA0032839	VL14	2020-06-03	205	93				
R60649	FA0041561	VL16	2020-08-23	403	93				
R89600	FA0008808	VL17	2018-09-15	137	93				
R36899	FA0203690	VL20	2020-03-13	351	95				
R40110	FA0160477	VL21	2019-02-21	476	95				
R49614	FA0224653	VL25	2020-10-08	348	95				
R44108	FA0052250	VL26	2019-04-17	345	95				
R39024	FA0179806	VL28	2020-11-19	230	95				
R87182	FA0034017	VL29	2018-07-22	232	86				
R53216	FA0020836	VL30	2018-11-13	371	86				
R81537	FA0058357	VL32	2019-03-03	189	86				
R82329	FA0046350	VL33	2018-06-07	280	86				
R59389	FA0166677	VL36	2019-07-28	272	86				
R85239	FA0028705	VL37	2019-06-12	453	86				
R53295	FA0139266	VL38	2020-05-28	490	86				
R12274	FA0179153	VL40	2020-11-05	107	86				
R74619	FA0046921	VL42	2020-02-13	305	86				
R50276	FA0067963	VL44	2019-03-26	234	86				
R87139	FA0067163	VL46	2019-04-23	391	86				
R49594	FA0017375	VL48	2018-07-17	438	86				
R63811	FA0073242	VL50	2019-08-18	341	96				
R21247	FA0162711	VL51	2019-09-28	161	96				
R80265	FA0160225	VL52	2020-04-13	354	96				
R37272	FA0064476	VL53	2018-05-13	380	96				
R36516	FA0141604	VL54	2020-05-17	437	96				
R48442	FA0163902	VL55	2018-02-27	164	96				
R49649	FA0051850	VL56	2018-10-26	459	96				
R19838	FA0042878	VL57	2019-12-15	347	96				
R42627	FA0049086	VL58	2019-04-22	152	95				
R55144	FA0162689	VL61	2019-04-10	156	95				
R15332	FA0034170	VL62	2019-11-04	401	95				
R63124	FA0166561	VL64	2018-08-08	206	95				
R50546	FA0051760	VL66	2020-03-13	454	90				
R18676	FA0226270	VL67	2020-06-20	239	90				
R85256	FA0047410	VL68	2019-03-04	370	90				
R23085	FA0162951	VL71	2020-03-02	139	90				
R77747	FA0017128	VL74	2018-10-16	236	90				
R19863	FA0164615	VL76	2019-12-26	335	90				
R17619	FA0061906	VL80	2020-02-09	277	90				
R33811	FA0177122	VL81	2020-04-20	119	94				
R29066	FA0048637	VL82	2018-06-23	191	94				
R76069	FA0050171	VL89	2020-08-15	235	94				
R62707	FA0009627	VL90	2020-05-20	157	94				
R26236	FA0178307	VL91	2019-02-14	341	94				
R83910	FA0164331	VL92	2018-03-11	495	94				
R47164	FA0014948	VL95	2020-02-23	306	94				
R80865	FA0137648	VL99	2018-09-24	334	94				
R71050	FA0171267	VL10	2018-02-19	422	94				
R59780	FA0142222	VL11	2020-07-13	109	94				
R18281	FA0003861	VL12	2018-07-08	401	92				
R63167	FA0068305	VL13	2018-06-19	472	92				
R15912	FA0038189	VL14	2019-04-04	494	92				
R61179	FA0010616	VL16	2018-02-23	296	92				
R48497	FA0202538	VL17	2018-02-12	178	92				
R25944	FA0222572	VL20	2019-11-11	316	92				
R80226	FA0032403	VL21	2018-05-24	373	92				
R52725	FA0072411	VL25	2018-08-16	373	97				
R29584	FA0171541	VL26	2019-04-26	309	97				
R53241	FA0137894	VL28	2018-10-18	339	97				
R29163	FA0009223	VL29	2018-12-18	248	99				
R65835	FA0038126	VL30	2018-12-03	323	91				
R71632	FA0224669	VL32	2019-07-27	395	91				
R23164	FA0072661	VL33	2020-10-25	167	91				
R12391	FA0223849	VL36	2018-06-02	190	91				
R79317	FA0010919	VL37	2018-10-11	172	91				
R48119	FA0060057	VL38	2019-11-06	114	91				
R84745	FA0045590	VL40	2018-09-05	371	91				
R73198	FA0056783	VL42	2019-03-16	248	91				
R33540	FA0202872	VL44	2018-08-28	283	90				
R44447	FA0164902	VL46	2018-02-08	186	90				
R27664	FA0225586	VL48	2020-04-19	319	90				
R44185	FA0014836	VL50	2020-06-14	427	90				
R77166	FA0017738	VL51	2020-08-06	440	90				
R50452	FA0023384	VL52	2018-12-20	468	90				
R81533	FA0044629	VL53	2019-10-06	354	90				
R67863	FA0073921	VL54	2019-12-14	341	90				
R28192	FA0051475	VL55	2020-06-19	481	90				
R85534	FA0034956	VL56	2019-08-06	402	97				
R54238	FA0033120	VL57	2019-06-03	366	97				
R69360	FA0226450	VL58	2020-05-25	338	97				
R45964	FA0177792	VL61	2019-06-23	267	92				
R39764	FA0203719	VL62	2018-12-26	339	92				
R38552	FA0005230	VL64	2019-04-05	332	92				
R12352	FA0020898	VL66	2018-12-06	394	92				
R12779	FA0057081	VL67	2018-07-02	246	92				
R70037	FA0225265	VL68	2018-03-09	482	92				
R11306	FA0012393	VL71	2019-05-08	225	97				
R68370	FA0179156	VL74	2020-10-06	291	97				
R22561	FA0016569	VL76	2019-04-28	300	97				
R79987	FA0037489	VL80	2020-02-27	492	94				
R12373	FA0030120	VL81	2019-04-25	319	94				
R41368	FA0226281	VL82	2019-05-10	414	94				
R63752	FA0018452	VL89	2018-07-26	438	94				
R44687	FA0008242	VL90	2020-04-16	223	90				
R82911	FA0049340	VL91	2020-03-12	361	90				
R11927	FA0060507	VL92	2018-12-09	395	90				
R61986	FA0166015	VL95	2019-07-08	347	90				
R61635	FA0026302	VL99	2018-04-14	361	90				
R32369	FA0006644	VL10	2018-09-12	399	90				
R80225	FA0058534	VL11	2019-11-28	224	90				
R11245	FA0158291	VL12	2020-04-28	264	90				
R14167	FA0005085	VL13	2018-06-09	165	97				
R10215	FA0156839	VL14	2020-06-27	118	97				
R34567	FA0175197	VL16	2019-04-12	280	97				
R60131	FA0024241	VL17	2020-10-10	450	97				
R88249	FA0003945	VL20	2018-05-18	418	97				
R36833	FA0046043	VL21	2019-03-14	492	97				
R74819	FA0178946	VL25	2019-08-26	479	97				
R74872	FA0021343	VL26	2020-04-27	157	97				
R37233	FA0049128	VL28	2019-04-08	245	97				
R72228	FA0039521	VL29	2018-09-17	316	97				
R35635	FA0177222	VL30	2020-06-16	399	97				
R15953	FA0029294	VL32	2018-09-16	373	90				
R35533	FA0050590	VL33	2018-03-26	379	90				
R28629	FA0030191	VL36	2020-12-15	333	90				
R64295	FA0158243	VL37	2018-09-10	243	90				
R73078	FA0041013	VL38	2020-04-03	134	90				
R55543	FA0160397	VL40	2019-02-04	125	90				
R54660	FA0167245	VL42	2019-05-24	294	90				
R22481	FA0039013	VL44	2020-11-10	193	90				
R79909	FA0224630	VL46	2020-09-10	335	90				
R48185	FA0014936	VL48	2018-07-14	326	91				
R27350	FA0057556	VL50	2020-11-19	484	91				
R69788	FA0018286	VL51	2020-08-25	244	91				
R48764	FA0028696	VL52	2018-05-01	271	91				
R49046	FA0039959	VL53	2019-08-26	239	91				
R73785	FA0055779	VL54	2018-05-22	225	91				
R34034	FA0176988	VL55	2020-05-19	493	90				
R52934	FA0225499	VL56	2018-09-28	130	90				
R36245	FA0024664	VL57	2019-12-15	432	90				
R17036	FA0044778	VL58	2018-07-04	150	90				
R84720	FA0166355	VL61	2020-12-27	208	90				
