FacilityID,FacilityName,FacilityCity,FacilityAddress,OwnerID
FA0027525,HOME SHOPPING WORLD,LOS ANGELES,1423 E GAGE ST # B,OW0250288
FA0058983,LIL SHORTY MEAT MARKET,LOS ANGELES,2825 W JAMES M. WOOD BLVD,OW0178564
FA0176788,LUNA'S MARKET,LOS ANGELES,11315 S FIGUEROA ST # 103,OW0116987
FA0008541,BROCKTON LIQUOR,LOS ANGELES,801 S GRAND AVE # 101-2,OW0025713
FA0003963,JASONS WINE & SPIRITS,LOS ANGELES,8338 LINCOLN BLVD,OW0000830
FA0074312,SARA'S MARKET,LOS ANGELES,650 S SPRING ST STE R2,OW0183082
FA0048830,VINTAGE WINE + MARKET,LOS ANGELES,3859 BROADWAY PL,OW0123209
FA0012031,Q AND M MARKET,LOS ANGELES,202 E 2ND ST,OW0020081
FA0180770,JENNY CRAIG # 123,LOS ANGELES,9300 VENICE BLVD,OW0006504
FA0073180,WIE STATION,LOS ANGELES,6723 S BROADWAY,OW0101684
FA0177876,LINDA'S PRODUCE,LOS ANGELES,1401 E GAGE AVE STE A,OW0124874
FA0006137,MI CHAPITA MINI MARKET,LOS ANGELES,11870 SANTA MONICA BLVD,OW0031753
FA0015294,EIGHTY  TWO,LOS ANGELES,1550 N EL CENTRO AVE,OW0036553
FA0032626,ALONDRA AQUA PURIFICADA Y 99,LOS ANGELES,307 E JEFFERSON BLVD # 127,OW0013584
FA0063638,RUIZ MINI MARKET,LOS ANGELES,11906 SAN VICENTE BLVD,OW0013077
FA0064836,THE CONFECTIONERY,LOS ANGELES,1615 S BROADWAY AVE,OW0016261
FA0137643,KONY PIZZA,LOS ANGELES,1720 E 16TH ST,OW0018171
FA0051692,4TH AVE LIQUOR,LOS ANGELES,4034 CRENSHAW BLVD,OW0027222
FA0013994,RED TAG DISCOUNT USA,LOS ANGELES,1245 W WILSHIRE BLVD # 100,OW0101374
FA0005861,QUAN SERVICE CENTER INC.,LOS ANGELES,5200 W CENTURY BLVD,OW0024155
FA0036093,GODIVA CHOCOLATIER,LOS ANGELES,1736 S SEPULVEDA BLVD,OW0022747
FA0138406,AJUSTINA'S MINI MARKET & PARTY SUPPLY,LOS ANGELES,2510 W TEMPLE ST,OW0035175
FA0049131,LADY EFFIE'S TEA PARLOUR,LOS ANGELES,3424 WILSHIRE BLVD # MEZZ,OW0180446
FA0058568,CESAR CHAVEZ LIQUOR,LOS ANGELES,1234 S LORENA ST,OW0181175
FA0139013,MISCELANIA EL FARO MINI MART,LOS ANGELES,4360 S FIGUEROA ST,OW0027537
FA0175238,MI PUEBLO MARKET,LOS ANGELES,6226 HOLMES AVE,OW0237158
FA0018579,TARA AND JB'S MARKET,LOS ANGELES,541 S SPRING ST # 132,OW0249537
FA0142939,LIVE HEALTHY,LOS ANGELES,564 MATEO ST,OW0182071
FA0043831,J AND A 1 DOLLAR STORE,LOS ANGELES,1737 SILVERLAKE BLVD,OW0229442
FA0042763,MARLENE'S DISCOUNT STORE,LOS ANGELES,1461 1/2 W SUNSET BLVD,OW0249811
FA0026521,NATURES SUNSHINE,LOS ANGELES,380 WORLD WAY # T73,OW0238186
FA0040637,TIRSA'S,LOS ANGELES,805 MANCHESTER AVE,OW0007981
FA0056752,STARBUCKS COFFEE # 5775,LOS ANGELES,8456 S CENTRAL AVE,OW0024803
FA0070840,SLAUSON LIQUOR,LOS ANGELES,660 S FIGUEROA ST # 100,OW0245654
FA0013804,BITES III,LOS ANGELES,4040 S CENTINELA AVE,OW0007717
FA0042816,PAZ MINI MART,LOS ANGELES,116 N ROBERTSON BLVD STE F,OW0023481
FA0164674,REVIVE @ UCLA,LOS ANGELES,5587 HUNTINGTON DR N,OW0035658
FA0156796,LOLITAS FLOWER SHOP,LOS ANGELES,500 MATEO ST,OW0012355
FA0060492,WATTS PROFESSIONAL PHARMACY,LOS ANGELES,3425 E 1ST ST # 118,OW0024816
FA0038729,STARBUCKS COFFEE #659,LOS ANGELES,835 W JEFFERSON BLVD # 7F 7G,OW0026198
FA0053836,BOOKER'S LIQUOR,LOS ANGELES,2516 COLORADO BLVD,OW0246237
FA0064206,LAX ESSENTIALS,LOS ANGELES,1318 E 7TH ST # 154,OW0026857
FA0028266,ROY'S MARKET,LOS ANGELES,1410 E FLORENCE AVE,OW0022884
FA0023513,BEAUTY DISCOUNT,LOS ANGELES,2901 WHITTIER BLVD STE F,OW0123816
FA0074073,STARBUCKS (COFFEE BAR) LEVEL 1 - UCLA,LOS ANGELES,3131 S HOOVER ST STE 1920,OW0105166
FA0044260,SEE'S CANDIES - ARRIVAL,LOS ANGELES,475 S AVENUE 60,OW0100741
FA0040841,SUPER VARIETY STORE,LOS ANGELES,2806 N FIGUEROA ST,OW0227245
FA0073918,48TH STREET MARKET,LOS ANGELES,2621 WHITTIER BLVD,OW0037081
FA0060583,LOPEZ MINI MARKET,LOS ANGELES,6334 SELMA AVE,OW0122058
FA0027316,HOOVER VALGRO,LOS ANGELES,10250 SANTA MONICA BLVD # 2815,OW0184239
FA0041159,SOPHIA'S MARKET,LOS ANGELES,2346 COTNER AVE,OW0024408
FA0166084,VALENCIA EYGNER,LOS ANGELES,1760 E FLORENCE AVE,OW0020090
FA0013837,SAWA MART,LOS ANGELES,1937 1/2 HILLHURST AVE,OW0034460
FA0009783,RODO'S PHONE CARD & DISCOUNT STORE,LOS ANGELES,1601 S ALAMEDA ST,OW0244571
FA0073297,HOLLYWOOD 21 MARKET,LOS ANGELES,1025 E ADMAS BLVD,OW0124984
FA0072503,MY MARKET AND LIQUOR,LOS ANGELES,724 S SPRING ST # 104,OW0020579
FA0166618,KOREAN BAMBOO SALT,LOS ANGELES,3940 BEVERLY BLVD,OW0039971
FA0167184,LA PRESS,LOS ANGELES,1680 N VINE ST,OW0025717
FA0159084,GINGERGRASS DOWNTOWN,LOS ANGELES,6327 HOLLYWOOD BLVD,OW0022605
FA0034251,WESTERN REFINING RETAIL  LLC STORE#68558,LOS ANGELES,4331 DEGNAN BLVD,OW0249275
FA0038213,ABBY'S 99 & UP,LOS ANGELES,4357 WILSHIRE BLVD,OW0246166
FA0040147,GEONGDONG INC,LOS ANGELES,12712 W WASHINGTON,OW0101793
FA0012207,MARTINEZ MINI MARKET,LOS ANGELES,11110 W OLYMPIC BLVD STE 1086,OW0245166
FA0021465,AMMEXXII,LOS ANGELES,1001 S BROADWAY # A-B,OW0243062
FA0046915,CARVERY KITCHEN LLC,LOS ANGELES,4310 W JEFFERSON BLVD,OW0237633
FA0063215,BARBECUES GALORE,LOS ANGELES,4801 2ND AVE # B,OW0026186
FA0170910,TOM'S JR. BURGER,LOS ANGELES,541 S SPRING ST STE 134,OW0035140
FA0036125,TEA N' ME,LOS ANGELES,5106 E YORK BLVD,OW0127812
FA0024101,PROTEINELA,LOS ANGELES,600 E 4TH ST # C201,OW0243655
FA0175504,LAFC,LOS ANGELES,5076 WHITTIER BLVD,OW0017898
FA0040259,JOHNNIE'S NEW YORK PIZZARIA /SERALIGHT,LOS ANGELES,3335 S FIGUEROA ST # L,OW0028694
FA0164645,MARY MARKET,LOS ANGELES,5212 WILSHIRE BLVD,OW0182530
FA0022825,NINJIN EXPRESS,LOS ANGELES,3636 W OLYMPIC BLVD STE B,OW0003187
FA0049645,MONTE CARLO CAFE,LOS ANGELES,4306 N FIGUEROA,OW0021064
FA0028335,FISH MARKET NO.1,LOS ANGELES,8500 BEVERLY BLVD # 112,OW0010961
FA0010585,K AND K DONUTS,LOS ANGELES,7123 CRENSHAW BLVD,OW0236742
FA0179737,ELBOW ROOM,LOS ANGELES,4400 CENTRAL AVE,OW0250219
FA0071087,ASHLAND HILL,LOS ANGELES,6171 W CENTURY BLVD STE 180,OW0004266
FA0031821,HONEYBIRD,LOS ANGELES,4501 S ALAMEDA ST # J12-1,OW0000411
FA0179621,DIN TAI FUNG,LOS ANGELES,10100 VENICE BLVD,OW0249596
FA0038563,LOVE BURGER,LOS ANGELES,6400 S CENTRAL AVE,OW0034866
FA0180497,TAMBULI SEAFOOD MARKET,LOS ANGELES,912 E 9TH ST,OW0033938
FA0171514,WINGSTOP #443,LOS ANGELES,2221 BARRY AVE,OW0007449
FA0165003,JEWEL,LOS ANGELES,11704 BARRINGTON CT,OW0006894
FA0020422,TAKASAN,LOS ANGELES,2205 N SAN FERNANDO RD,OW0100335
FA0009387,KAPOOR'S AKBAR,LOS ANGELES,5301 W SUNSET BLVD # 11,OW0101370
FA0179194,IT'S THAI CASUAL DINING,LOS ANGELES,3250 WILSHIRE BLVD # 101A,OW0022039
FA0006105,BAR CALO,LOS ANGELES,1908 3/4 1ST ST,OW0014674
FA0032548,NO GHOST BEARS,LOS ANGELES,1145 SAN JULIAN ST STE 112,OW0021432
FA0053808,CHITCHAT COFFEE,LOS ANGELES,333 E 1ST ST,OW0002986
FA0037997,ROCK'N EGG CAFE,LOS ANGELES,1689 EASTERN AVE,OW0245980
FA0035638,BB HIGHLAND PARK,LOS ANGELES,9905 VENICE BLVD,OW0020273
FA0009907,XTIOSU KITCHEN,LOS ANGELES,2633 E CESAR CHAVEZ AVE,OW0008817
FA0041920,WEIRD BEERS,LOS ANGELES,1917 N BRONSON AVE,OW0178528
FA0060046,OMSB,LOS ANGELES,10250 SANTA MONICA BLVD # SFC09,OW0013287
FA0179961,JOSEPH'S CAFE,LOS ANGELES,10000 S VERMONT AVE,OW0230633
FA0177124,FARMHOUSE,LOS ANGELES,12114 WASHINGTON BLVD,OW0237833
FA0165424,ALOHA POKE,LOS ANGELES,10250 SANTA MONICA BLVD # FC5,OW0107408
FA0160880,BULAN THAI VEGETARIAN KITCHEN,LOS ANGELES,4720 S VERMONT ST,OW0130701
FA0179192,BANH OUI,LOS ANGELES,380 WORLD WAY # T20,OW0031933
FA0136799,WALNUT MARKET,LOS ANGELES,210 N WESTERN AVE STE 103,OW0033164
FA0137539,EL TARASCO CAFE,LOS ANGELES,700 S FLOWER ST # G600,OW0039629
FA0061560,KIMBAP PARADISE,LOS ANGELES,1300 S SOTO ST SPC 11,OW0250060
FA0174997,COFFEE AND TEA BAR,LOS ANGELES,620 S VIRGIL AVE # 100,OW0178300
FA0058589,PIER 7 MARKET,LOS ANGELES,317 S BROADWAY BSMNT BSMNT,OW0033334
FA0160493,MY RAMEN BAR,LOS ANGELES,331 E 1ST ST,OW0002528
FA0160497,GENEVER,LOS ANGELES,287 S ATLANTIC BLVD # A,OW0007948
FA0004927,ARIAH'S MINI MARKET,LOS ANGELES,6740 COMPTON BLVD,OW0125761
FA0033164,ROSE & BLANC,LOS ANGELES,2925 W SUNSET BLVD,OW0249483
FA0167699,JAZMINE SNACK SHOP,LOS ANGELES,1 GATEWAY PLZ,OW0003809
FA0051455,PORTOBANCO'S INC,LOS ANGELES,10526 W PICO BLVD,OW0238417
FA0166013,IZZY'S TACOS,LOS ANGELES,2602 N BROADWAY BLVD,OW0123414
FA0057910,UNCLE MIKE'S KITCHEN,LOS ANGELES,380 WORLD WAY # T71,OW0238093
FA0171770,PRECIADO'S MINI MARKET,LOS ANGELES,3715 EVANS ST,OW0034850
FA0022171,MOM'S 99 CENT,LOS ANGELES,4933 WHITTIER BLVD,OW0248855
FA0049254,MID TOWN MARKET,LOS ANGELES,120 N ROBERTSON BLVD,OW0227519
FA0164356,PEPPER'S JR JAMAICAN-BELIZEAN CUISINE,LOS ANGELES,5918 1/2 N FIGUEROA ST,OW0243718
FA0046989,CAPITAL ONE CAFE,LOS ANGELES,5670 WILSHIRE BLVD # 160,OW0010189
FA0138105,SUSTAIN A BOWL,LOS ANGELES,2828 NEWELL AVE,OW0128692
FA0061052,MASA COFFEE,LOS ANGELES,832 S OLIVE ST,OW0001680
FA0017659,EAGLE ROCK POKE SHACK,LOS ANGELES,3300 E 8TH AVE,OW0242245
FA0166223,10 BELOW ICE CREAM,LOS ANGELES,351 S ATLANTIC BLVD,OW0038344
FA0044730,CARBON,LOS ANGELES,4501 S ALAMEDA ST # F-17,OW0249854
FA0034252,SAN PEDRO A S  MARKET,LOS ANGELES,11408 S MAIN ST,OW0178828
FA0025919,LA CHINESE RESTAURANT,LOS ANGELES,3250 W OLYMPIC BLVD # 308,OW0242262
FA0053304,LA MILPA,LOS ANGELES,7515 S CENTRAL AVE,OW0250211
FA0031116,HACIENDA GRANADOS,LOS ANGELES,W PICO BLVD,OW0023780
FA0071586,PIZZA DE CAL INC #20,LOS ANGELES,4726 HUNTINGTON DR,OW0105572
FA0047594,LITTLE CEASARS  2051-0002,LOS ANGELES,945 S WALL ST # 6,OW0012004
FA0018001,JOE & THE JUICE SAN VICENTE,LOS ANGELES,945 S BOYLE AVE,OW0007794
FA0032414,PORKY'S CARNITAS,LOS ANGELES,811 E TRACTION AVE,OW0245112
FA0024106,ROYALTY LIQUOR & MARKET,LOS ANGELES,429 E 42ND ST,OW0100128
FA0066912,TAMALES ALBERTO 2,LOS ANGELES,8462 S MAIN ST,OW0128068
FA0159475,DELTA AIRLINE T3 LOUNGE,LOS ANGELES,2268 VENICE BLVD,OW0003398
FA0067972,MYSTERY BOX,LOS ANGELES,6801 HOLLYWOOD BLVD STE 309,OW0012108
FA0137032,PAPA JOHN'S  PIZZA#4904,LOS ANGELES,608 E 59TH ST # 6,OW0036762
FA0005988,GOOD SAMARITAN HOSPITAL,LOS ANGELES,361 N LA CIENEGA BLVD,OW0010995
FA0044295,SKY'S GOURMET MARKETPLACE CENTURY,LOS ANGELES,777 S FIGUEROA ST FL 9TH,OW0185894
FA0008912,CAT CAFE  LOUNGE,LOS ANGELES,333 S SPRING ST,OW0030216
FA0138324,YAMIYAKI,LOS ANGELES,1101 S SAN PEDRO ST STE F,OW0031970
FA0048555,DOUBTING THOMAS,LOS ANGELES,113 E 9TH AVE,OW0249312
FA0042748,HACHIOJI RAMEN,LOS ANGELES,3829 6TH ST,OW0013079
FA0027707,7-ELEVEN STORE 18532E,LOS ANGELES,3866 CRENSHAW BLVD,OW0126894
FA0067936,BISTRO CHOI,LOS ANGELES,1746 N SPRING ST,OW0242944
FA0052969,SUPER BARGAIN #3,LOS ANGELES,5222 W SUNSET BLVD,OW0249486
FA0006974,ROSS DRESS FOR LESS #1080,LOS ANGELES,1714 N LAS PALMAS ST,OW0249079
FA0045588,MIKE MEAT AND BEER MARKET,LOS ANGELES,4459 BEVERLY BLVD,OW0238779
FA0030983,ROOSTER KITCHEN,LOS ANGELES,1078 LILLIAN WAY,OW0243730
FA0005505,KT LIQUOR MARKET,LOS ANGELES,541 S SPRING # 127,OW0030668
FA0072711,FRESH ORDER GRILL,LOS ANGELES,1621 E FLORENCE AVE # A,OW0129508
FA0021201,ART AND FISH,LOS ANGELES,1249 S GRAND AVE,OW0031516
FA0025433,FISH EIGHT BY JINPACHI,LOS ANGELES,1935 E FLORENCE AVE,OW0240793
FA0139042,SOLAR RETURN,LOS ANGELES,1220 N SPRING ST,OW0015168
FA0037603,PF CHANG'S SUSHI & BAR,LOS ANGELES,559 N HOOVER ST # 229,OW0005593
FA0074362,CARLS JR #97,LOS ANGELES,1630 E CESAR E CHAVEZ,OW0239830
FA0143784,JACK IN THE BOX # 228,LOS ANGELES,333 S GRAND AVE,OW0249529
FA0052834,GREENFIELD DAIRY #3,LOS ANGELES,200 E 9TH ST,OW0106365
FA0009488,KOREAN BBQ INC,LOS ANGELES,100 WORLD WAY # 168,OW0002613
FA0025424,MARISCOS LA TOVARA ESTILO NAYARIT,LOS ANGELES,3991 S WESTERN AVE UNIT 1,OW0029878
FA0067753,CAFE AMANDINE,LOS ANGELES,1051 W WASHINGTON BLVD,OW0124869
FA0019994,PACOS LIQUOR,LOS ANGELES,603 S MARIPOSA AVE,OW0245657
FA0016529,RAMEN JINYA,LOS ANGELES,2713 W PICO BLVD,OW0035221
FA0167103,BIBO,LOS ANGELES,7851 S CRENSHAW BLVD,OW0025489
FA0004873,B KOAH CAFE AND BAKERY,LOS ANGELES,135 GRAND AVE,OW0027533
FA0033186,PISCES,LOS ANGELES,1801 SUNSET BLVD,OW0245600
FA0177819,BAVEL,LOS ANGELES,455 W FLORENCE AVE,OW0023503
FA0019068,PUNTO CHAPIN,LOS ANGELES,928 S WESTERN AVE UNIT 119,OW0029592
FA0177111,RAIGOSA CAFE,LOS ANGELES,600 S SPRING ST STE R2,OW0238069
FA0179135,LA PLACITA DEL D.F. RESTAURANTE,LOS ANGELES,11609 SANTA MONICA BLVD,OW0239021
FA0038199,TOTOYAMA SUSHI/RAMEN,LOS ANGELES,10102 S MAIN ST,OW0237895
FA0067253,CUPS,LOS ANGELES,215 W 6TH ST STE 110,OW0128572
FA0030347,PASEO EL DORADO RESTAURANT,LOS ANGELES,4433 S ALAMEDA ST # A-40,OW0237983
FA0064072,JAYDEN'S DISCOUNT STORE 99 CENT,LOS ANGELES,6420 S BROADWAY,OW0249970
FA0179311,BOTANICA REINA DE MEXICO #2,LOS ANGELES,4523 AVALON BLVD,OW0017711
FA0027197,NUEVO MANILA MEAT MARKET,LOS ANGELES,4780 WHITTIER BLVD,OW0024515
FA0011971,BBCM,LOS ANGELES,326 E 11TH ST UNIT A,OW0005987
FA0014873,MEZZO GARDEN RESTAURANT,LOS ANGELES,1950 E 76TH PL,OW0128872
FA0017414,PIENCONE,LOS ANGELES,2324 WHITTIER BLVD,OW0009263
FA0021187,RAPPAHNNOCK OYSTER BAR,LOS ANGELES,11901 SANTA MONICA BLVD # 111,OW0129633
FA0056991,LA CHIQUITA MEXICANA RESTAURANT,LOS ANGELES,608 S NEW HAMPSHIRE AVE,OW0240676
FA0033779,MASTER DISCOUNT,LOS ANGELES,4017 1/2 CITY TERRACE DR,OW0246452
FA0028611,STUFF'D  STUFF'D DUMPLINGS,LOS ANGELES,1577 COLORADO BLVD,OW0183515
FA0031608,WESTERN REFINING RETAIL   LLC STORE #68559,LOS ANGELES,818 WILSHIRE BLVD,OW0245983
FA0025612,WIENERSCHNITZEL #228,LOS ANGELES,4143 LANKERSHIM BLVD,OW0124459
FA0067226,99 + MAS,LOS ANGELES,1358 FIRESTONE BLVD,OW0249222
FA0136668,TRADER JOE'S # 250,LOS ANGELES,3140 W SUNSET BLVD,OW0024399
FA0137875,HT  76 #2,LOS ANGELES,1500 E FLORENCE AVE,OW0183567
FA0160139,PACIFIC DINING- CITY COLLEGE,LOS ANGELES,2814 JAMES WOOD BLVD,OW0123515
FA0172324,PIER 69,LOS ANGELES,11301 W OLYMPIC BLVD # 210,OW0238450
FA0164969,BADMAASH,LOS ANGELES,2118 N BROADWAY,OW0244710
FA0136961,S017,LOS ANGELES,11623 WASHINGTON PL,OW0007058
FA0037565,ARROYO HALL,LOS ANGELES,4834 SLAUSON AVE,OW0022948
FA0165811,RIVERA'S MINI MARKET,LOS ANGELES,2806 HYPERION AVE,OW0004379
FA0014634,CLOVE COFFEE,LOS ANGELES,922 N ALAVARADO ST STE C,OW0180503
FA0069460,DUIDOUGH CAFE LLC,LOS ANGELES,12217 W PICO BLVD,OW0032262
FA0055648,HALO TOP ICE CREAM,LOS ANGELES,3857 WHITTIER BLVD # E,OW0026331
FA0038534,PATH - PEOPLE ASSISTING THE HOMELESS,LOS ANGELES,2810 JAMES WOOD BLVD,OW0035990
FA0074090,CANDY STORE,LOS ANGELES,3500 OVERLAND AVE # 150,OW0227438
FA0179695,EXPRESS LIQUOR,LOS ANGELES,6206 VERMONT AVE,OW0027033
FA0035178,CVS/PHARMACY #10915,LOS ANGELES,809 S HILL ST,OW0023951
FA0174348,FAMILY NUTRITION DEPOT,LOS ANGELES,6801 HOLLYWOOD BLVD # 120,OW0245790
FA0048470,SOUTH CITY FRIED CHICKEN,LOS ANGELES,6719 LA TIJERA BLVD # A-B,OW0002412
FA0021126,SAVER LIQUOR,LOS ANGELES,7405 CRENSHAW BLVD,OW0012181
FA0006213,ALFREDO'S PIZZA,LOS ANGELES,100 1/2 7TH ST,OW0030715
FA0036750,WHITTIER NUTRITION,LOS ANGELES,601 S LOS ANGELES ST,OW0236664
FA0179864,ACE SUSHI @ SUPERKING #2,LOS ANGELES,650 E EL SEGUNDO BLVD,OW0121371
FA0137498,APL RESTUARANT,LOS ANGELES,3470 E 1ST ST,OW0243268
FA0174756,PALOMA,LOS ANGELES,10250 SANTA MONICA BLVD # 1025,OW0038972
FA0067262,HOT AND COOL CAFE,LOS ANGELES,7316 ALAMEDA ST,OW0024041
FA0178315,NEW CHINA MONGOLIAN BBQ,LOS ANGELES,217 W TEMPLE AVE,OW0182825
FA0172122,CHINA CITY,LOS ANGELES,715 S MAIN ST,OW0031887
FA0014131,THE GOLDEN DREAMER,LOS ANGELES,6741 HOLLYWOOD BLVD,OW0009417
FA0036271,TWIST BAKE SHOP,LOS ANGELES,548 S SPRING ST STE 100,OW0249104
FA0137485,KFC BROADWAY,LOS ANGELES,1300 S SAN PEDRO ST STE 111,OW0014725
FA0179817,CONCORD EATERY,LOS ANGELES,28 Kent St.,OW0036841
FA0016193,THE BOY AND THE BEAR,LOS ANGELES,Boynton Beach  FL 33435,OW0040037
FA0057562,THE MV GRAB AND GO,LOS ANGELES,90 Pearl St.,OW0024005
FA0150971,SINUIJU CHAPSAL SOONDAE,LOS ANGELES,Barberton  OH 44203,OW0250222
FA0163915,MARISCOS EL PESCADO LOCO INC.,LOS ANGELES,894 Andover Lane,OW0013100
FA0006667,ICE CREAM SNACKS AND NUTRITION,LOS ANGELES,Massillon  OH 44646,OW0015634
FA0025766,HIGHLY LIKELY,LOS ANGELES,675 Gartner St.,OW0242267
FA0007811,ISABEL GROCERY MINI MARKET,LOS ANGELES,Londonderry  NH 03053,OW0208441
FA0150295,CLAYTON'S PUBLIC HOUSE,LOS ANGELES,9291 Valley Street,OW0026369
FA0003501,COFFEE SHOP,LOS ANGELES,Auburndale  FL 33823,OW0128917
FA0158225,MEXICANO WABASH MARKET,LOS ANGELES,934 Mill Ave.,OW0184630
FA0177798,4TH STREET ORCHARD,LOS ANGELES,Beloit  WI 53511,OW0249978
FA0060056,WINGSTOP #494,LOS ANGELES,9365 Jones St.,OW0030554
FA0057741,COIN LAUNDRY MART,LOS ANGELES,Quakertown  PA 18951,OW0249977
FA0170159,R & B ROLL & KATSU,LOS ANGELES,365 Pacific Street,OW0185506
FA0160689,BEVMO!,LOS ANGELES,Dearborn Heights  MI 48127,OW0024587
FA0141693,DOSHI FISH  INC,LOS ANGELES,317 Homewood Street,OW0236248
FA0044832,2ND ROUND,LOS ANGELES,Midland  MI 48640,OW0019983
FA0038958,LOS ARCOS DE PUEBLA,LOS ANGELES,7012 Cherry Hill Court,OW0001657
FA0031469,CORREDOR OAXAQUEÃ‘O MARKET,LOS ANGELES,Athens  GA 30605,OW0032266
FA0166955,YARDBIRD,LOS ANGELES,765 Arcadia St.,OW0101258
FA0052245,PIROLO'S PANINO,LOS ANGELES,Gwynn Oak  MD 21207,OW0001727
FA0005972,JAE BU DO,LOS ANGELES,9838 Cambridge Dr.,OW0026181
FA0072442,THE COFFEE BEAN & TEA LEAF #348,LOS ANGELES,Frederick  MD 21701,OW0184566
FA0014276,BAR NONE,LOS ANGELES,68 Bridge St.,OW0101236
FA0049419,BOTANICA SALVADOR #2,LOS ANGELES,Smithtown  NY 11787,OW0008037
FA0054768,TRUCK STOP,LOS ANGELES,788 Edgefield Street,OW0017971
FA0156824,EL CAMINO REAL BAR,LOS ANGELES,Langhorne  PA 19047,OW0028251
FA0046931,SALVYMEX DISTRIBUTORS,LOS ANGELES,582 Court Street,OW0010681
FA0037766,JACKIE FAMILY BAKERY,LOS ANGELES,Venice  FL 34293,OW0237896
FA0167092,GEMSCO WHOLESALE,LOS ANGELES,68 Smith Street,OW0129666
FA0048719,7-ELEVEN STORE 37706A,LOS ANGELES,Natick  MA 01760,OW0228624
FA0038493,TOP DONUT'S,LOS ANGELES,8773 South Warren Drive,OW0240361
FA0178945,PA ORD EXPRESS,LOS ANGELES,Newington  CT 06111,OW0005520
FA0172381,L.A. SUPER TORTAS,LOS ANGELES,9384 Beech St.,OW0001658
FA0179137,THE POTATO SACK,LOS ANGELES,Morgantown  WV 26508,OW0032279
FA0014082,THE THAI THING,LOS ANGELES,724 S. Parker Ave.,OW0017025
FA0048897,PAPPY'S FOOD PLACE,LOS ANGELES,Tucson  AZ 85718,OW0229758
FA0067464,SAKE DOJO,LOS ANGELES,9641 NW. Shady Drive,OW0002801
FA0179257,BRZZ LIQUOR,LOS ANGELES,Temple Hills  MD 20748,OW0013129
FA0138038,ANZIO CAFE,LOS ANGELES,20 Mill Pond Dr.,OW0245785
FA0049071,EL SUPER FRESH #501,LOS ANGELES,Jacksonville Beach  FL 32250,OW0238430
FA0150296,HUERTA'S PRODUCE,LOS ANGELES,7084 Kingston Drive,OW0179404
FA0037092,INDIA FOOD MART,LOS ANGELES,Meriden  CT 06450,OW0124095
FA0011418,54TH FLOOR KITCHEN,LOS ANGELES,60 Howard Rd.,OW0001547
FA0005070,MILPA GRILL,LOS ANGELES,Chesapeake  VA 23320,OW0125279
FA0065135,LITTLE BEIJING CHINESE FAST FOOD,LOS ANGELES,14 Thatcher Ave.,OW0030737
FA0035431,NAVA'S MINI MARKET & PARTY SUPPLIES,LOS ANGELES,Johnston  RI 02919,OW0032806
FA0042225,LA VILLITA CANTINA,LOS ANGELES,415 Somerset Ave.,OW0001037
FA0017475,LA VACA REMOTE STORAGE,LOS ANGELES,Orange Park  FL 32065,OW0228243
FA0156858,TUTS GRILL,LOS ANGELES,2 Vale Street,OW0240321
FA0065779,M G MEAT MARKET,LOS ANGELES,Brandon  FL 33510,OW0238726
FA0018302,LA VACA RESTARAUNT,LOS ANGELES,6 E. Glenlake Street,OW0001086
FA0043971,VARIEDADES CAMELLO,LOS ANGELES,New Brunswick  NJ 08901,OW0005982
FA0137264,CNBC FOOD MARKET RETAIL,LOS ANGELES,68 East Dogwood Ave.,OW0182138
FA0023563,BROTHERS WESTERN GRILL,LOS ANGELES,Catonsville  MD 21228,OW0106717
FA0044010,ADU BURGERS,LOS ANGELES,3 Mountainview Street,OW0012751
FA0018639,HATCH YAKITORI,LOS ANGELES,Battle Creek  MI 49015,OW0001761
FA0014729,NICKY'S PERFUMERIA,LOS ANGELES,7740 Old York Street,OW0024040
FA0035777,TARGET T-3216,LOS ANGELES,Ambler  PA 19002,OW0243832
FA0029546,GRAND CENTRAL 99 CENT STORE,LOS ANGELES,67 Smith Store Ave.,OW0007944
FA0175130,BOTEAGA,LOS ANGELES,Elkhart  IN 46514,OW0014216
FA0031177,LA FUENTE DE ORO MARKET,LOS ANGELES,7129 N. Strawberry Circle,OW0015286
FA0030333,BUTTER'S ICE CREAM,LOS ANGELES,Chambersburg  PA 17201,OW0102189
FA0159393,CULINART AT L.A. METRO,LOS ANGELES,185 Market Street,OW0123244
FA0158670,RANCHO PARK LIQUOR,LOS ANGELES,Colorado Springs  CO 80911,OW0008448
FA0003960,PF CHANG'S,LOS ANGELES,72 Harvard Ave.,OW0012099
FA0047955,STOP & GO,LOS ANGELES,Bronx  NY 10451,OW0229676
FA0025831,REGULA GUY'S PIZZA,LOS ANGELES,68 Ridgewood Street,OW0229770
FA0067921,TROPHY WIFE,LOS ANGELES,Helena  MT 59601,OW0022500
FA0015178,LA WHITTIER PANADERIA Y PASTELERIA,LOS ANGELES,72 Deerfield St.,OW0238095
FA0034485,NOREE THAI ON BEVERLY,LOS ANGELES,Springfield Gardens  NY 11413,OW0009215
FA0179306,THE HENRY,LOS ANGELES,8258 Hartford Ave.,OW0239835
FA0045299,HIGHLAND PARK WINE,LOS ANGELES,Middleton  WI 53562,OW0099810
FA0034219,ENERGY LIFE CAFE,LOS ANGELES,8303 Longfellow Street,OW0230161
FA0175767,VERMONT MUSIC STUDIO,LOS ANGELES,Milledgeville  GA 31061,OW0238037
